chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
genome_hic_scaffold_12_RagTag	CpG	OT	1	26	3	2	3	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	27	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	28	2	2	2	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	29	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	3	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	30	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	31	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	32	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	34	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	35	5	1	5	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	36	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	37	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	38	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	39	3	3	3	3
genome_hic_scaffold_12_RagTag	CpG	OT	1	4	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	40	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	41	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	42	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	43	5	1	5	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	44	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	45	5	0	5	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	46	1	2	1	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	47	1	3	1	3
genome_hic_scaffold_12_RagTag	CpG	OT	1	48	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	49	2	2	2	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	5	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	50	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	51	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	52	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	54	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	55	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	56	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	57	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	58	6	0	6	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	59	5	2	5	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	6	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	60	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	61	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	62	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	63	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	64	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	65	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	66	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	67	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	68	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	69	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	7	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	70	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	71	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	72	3	3	3	3
genome_hic_scaffold_12_RagTag	CpG	OT	1	73	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	74	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	75	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	76	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	77	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	79	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	8	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	80	3	2	3	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	81	2	3	2	3
genome_hic_scaffold_12_RagTag	CpG	OT	1	82	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	83	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	84	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	85	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	86	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	88	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	89	3	2	3	2
genome_hic_scaffold_12_RagTag	CpG	OT	1	9	3	4	3	4
genome_hic_scaffold_12_RagTag	CpG	OT	1	90	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	91	5	1	5	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	92	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	93	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	94	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	95	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	1	97	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	98	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	1	99	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	1	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	10	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	100	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	101	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	102	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	103	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	104	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	105	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	106	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	107	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	108	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	109	6	0	6	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	11	5	2	5	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	110	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	111	2	2	2	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	112	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	113	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	114	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	115	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	117	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	118	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	119	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	12	2	2	2	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	120	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	121	1	2	1	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	122	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	123	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	124	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	125	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	126	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	127	0	2	0	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	128	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	129	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	13	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	131	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	132	6	1	6	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	133	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	134	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	135	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	136	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	137	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	138	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	139	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	14	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	142	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	143	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	144	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	145	1	2	1	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	147	0	2	0	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	148	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	149	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	15	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	150	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	151	0	3	0	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	16	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	17	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	18	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	19	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	2	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	20	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	21	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	22	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	23	4	2	4	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	24	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	25	1	2	1	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	26	1	2	1	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	27	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	28	3	2	3	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	29	2	3	2	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	3	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	30	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	31	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	32	5	2	5	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	33	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	34	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	35	5	0	5	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	36	1	3	1	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	37	6	2	6	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	38	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	39	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	4	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	40	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	41	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	42	1	3	1	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	43	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	44	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	45	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	46	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	47	1	3	1	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	48	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	49	5	1	5	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	5	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	50	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	52	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	53	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	54	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	55	4	0	4	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	56	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	57	4	1	4	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	58	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	59	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	6	4	2	4	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	61	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	62	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	63	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	64	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	65	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	66	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	67	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	68	8	0	8	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	69	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	7	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	70	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	71	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	72	6	4	6	4
genome_hic_scaffold_12_RagTag	CpG	OT	2	73	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	74	2	2	2	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	75	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	76	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	77	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	79	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	8	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	80	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	81	4	3	4	3
genome_hic_scaffold_12_RagTag	CpG	OT	2	82	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	83	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	84	4	2	4	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	85	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	86	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	88	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	89	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	9	3	0	3	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	90	4	2	4	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	91	0	2	0	2
genome_hic_scaffold_12_RagTag	CpG	OT	2	92	3	1	3	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	93	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	94	1	0	1	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	95	0	1	0	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	96	1	1	1	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	97	2	0	2	0
genome_hic_scaffold_12_RagTag	CpG	OT	2	98	2	1	2	1
genome_hic_scaffold_12_RagTag	CpG	OT	2	99	0	1	0	1
genome_hic_scaffold_13_RagTag	CHH	OB	1	1	8	28	8	28
genome_hic_scaffold_13_RagTag	CHH	OB	1	10	0	21	0	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	100	2	19	2	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	101	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	102	0	16	0	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	103	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	104	2	29	2	29
genome_hic_scaffold_13_RagTag	CHH	OB	1	105	0	22	0	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	106	2	19	2	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	107	1	22	1	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	108	1	21	1	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	109	1	29	1	29
genome_hic_scaffold_13_RagTag	CHH	OB	1	11	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	110	1	24	1	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	111	0	23	0	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	112	1	17	1	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	113	1	25	1	25
genome_hic_scaffold_13_RagTag	CHH	OB	1	114	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	115	0	21	0	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	116	1	11	1	11
genome_hic_scaffold_13_RagTag	CHH	OB	1	117	0	11	0	11
genome_hic_scaffold_13_RagTag	CHH	OB	1	118	0	15	0	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	119	0	27	0	27
genome_hic_scaffold_13_RagTag	CHH	OB	1	12	1	28	1	28
genome_hic_scaffold_13_RagTag	CHH	OB	1	120	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	121	2	18	2	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	122	3	14	3	14
genome_hic_scaffold_13_RagTag	CHH	OB	1	123	0	13	0	13
genome_hic_scaffold_13_RagTag	CHH	OB	1	124	1	20	1	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	125	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	126	1	9	1	9
genome_hic_scaffold_13_RagTag	CHH	OB	1	127	1	15	1	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	128	1	19	1	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	129	0	14	0	14
genome_hic_scaffold_13_RagTag	CHH	OB	1	13	1	17	1	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	130	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	131	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	132	0	15	0	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	133	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	134	1	21	1	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	135	1	15	1	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	136	0	12	0	12
genome_hic_scaffold_13_RagTag	CHH	OB	1	137	0	13	0	13
genome_hic_scaffold_13_RagTag	CHH	OB	1	138	0	15	0	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	139	0	18	0	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	14	0	23	0	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	140	0	10	0	10
genome_hic_scaffold_13_RagTag	CHH	OB	1	141	0	11	0	11
genome_hic_scaffold_13_RagTag	CHH	OB	1	142	0	15	0	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	143	1	12	1	12
genome_hic_scaffold_13_RagTag	CHH	OB	1	144	1	15	1	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	145	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	146	1	11	1	11
genome_hic_scaffold_13_RagTag	CHH	OB	1	147	0	9	0	9
genome_hic_scaffold_13_RagTag	CHH	OB	1	148	1	13	1	13
genome_hic_scaffold_13_RagTag	CHH	OB	1	149	0	5	0	5
genome_hic_scaffold_13_RagTag	CHH	OB	1	15	0	21	0	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	150	0	10	0	10
genome_hic_scaffold_13_RagTag	CHH	OB	1	151	0	6	0	6
genome_hic_scaffold_13_RagTag	CHH	OB	1	16	2	21	2	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	17	0	30	0	30
genome_hic_scaffold_13_RagTag	CHH	OB	1	18	1	19	1	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	19	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	2	0	19	0	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	20	0	23	0	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	21	1	26	1	26
genome_hic_scaffold_13_RagTag	CHH	OB	1	22	1	20	1	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	23	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	24	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	25	0	31	0	31
genome_hic_scaffold_13_RagTag	CHH	OB	1	26	4	24	4	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	27	2	17	2	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	28	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	29	0	32	0	32
genome_hic_scaffold_13_RagTag	CHH	OB	1	3	3	14	3	14
genome_hic_scaffold_13_RagTag	CHH	OB	1	30	2	18	2	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	31	1	35	1	35
genome_hic_scaffold_13_RagTag	CHH	OB	1	32	0	18	0	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	33	2	17	2	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	34	1	32	1	32
genome_hic_scaffold_13_RagTag	CHH	OB	1	35	0	16	0	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	36	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	37	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	38	1	23	1	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	39	1	15	1	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	4	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	40	0	18	0	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	41	0	23	0	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	42	0	21	0	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	43	0	26	0	26
genome_hic_scaffold_13_RagTag	CHH	OB	1	44	1	22	1	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	45	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	46	1	26	1	26
genome_hic_scaffold_13_RagTag	CHH	OB	1	47	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	48	1	24	1	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	49	0	27	0	27
genome_hic_scaffold_13_RagTag	CHH	OB	1	5	3	23	3	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	50	1	18	1	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	51	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	52	0	19	0	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	53	1	24	1	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	54	2	22	2	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	55	1	24	1	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	56	0	22	0	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	57	2	23	2	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	58	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	59	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	6	0	25	0	25
genome_hic_scaffold_13_RagTag	CHH	OB	1	60	2	22	2	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	61	0	16	0	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	62	1	20	1	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	63	1	14	1	14
genome_hic_scaffold_13_RagTag	CHH	OB	1	64	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	65	1	17	1	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	66	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	67	0	31	0	31
genome_hic_scaffold_13_RagTag	CHH	OB	1	68	1	23	1	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	69	0	24	0	24
genome_hic_scaffold_13_RagTag	CHH	OB	1	7	0	28	0	28
genome_hic_scaffold_13_RagTag	CHH	OB	1	70	0	27	0	27
genome_hic_scaffold_13_RagTag	CHH	OB	1	71	2	19	2	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	72	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	73	1	19	1	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	74	1	19	1	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	75	0	16	0	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	76	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	77	0	12	0	12
genome_hic_scaffold_13_RagTag	CHH	OB	1	78	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	79	0	16	0	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	8	0	15	0	15
genome_hic_scaffold_13_RagTag	CHH	OB	1	80	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	81	2	21	2	21
genome_hic_scaffold_13_RagTag	CHH	OB	1	82	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	83	1	20	1	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	84	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	85	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	86	0	17	0	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	87	1	17	1	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	88	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	89	0	19	0	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	9	0	26	0	26
genome_hic_scaffold_13_RagTag	CHH	OB	1	90	0	20	0	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	91	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	1	92	1	17	1	17
genome_hic_scaffold_13_RagTag	CHH	OB	1	93	2	18	2	18
genome_hic_scaffold_13_RagTag	CHH	OB	1	94	1	23	1	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	95	0	22	0	22
genome_hic_scaffold_13_RagTag	CHH	OB	1	96	2	20	2	20
genome_hic_scaffold_13_RagTag	CHH	OB	1	97	0	19	0	19
genome_hic_scaffold_13_RagTag	CHH	OB	1	98	1	23	1	23
genome_hic_scaffold_13_RagTag	CHH	OB	1	99	0	18	0	18
genome_hic_scaffold_13_RagTag	CHH	OB	2	1	6	22	6	22
genome_hic_scaffold_13_RagTag	CHH	OB	2	10	1	21	1	21
genome_hic_scaffold_13_RagTag	CHH	OB	2	100	1	16	1	16
genome_hic_scaffold_13_RagTag	CHH	OB	2	101	1	24	1	24
genome_hic_scaffold_13_RagTag	CHH	OB	2	102	0	19	0	19
genome_hic_scaffold_13_RagTag	CHH	OB	2	103	2	24	2	24
genome_hic_scaffold_13_RagTag	CHH	OB	2	104	0	22	0	22
