"chrom","start","end","percent_methylation","methylated_reads","unmethylated_reads"
"phage_lambda",16744,16745,0,0,2
"phage_lambda",16764,16765,0,0,2
"phage_lambda",16775,16776,0,0,1
"phage_lambda",16814,16815,0,0,1
"phage_lambda",16820,16821,0,0,1
"phage_lambda",16823,16824,0,0,1
"phage_lambda",16830,16831,0,0,1
"phage_lambda",16838,16839,0,0,1
"phage_lambda",16843,16844,0,0,1
"phage_lambda",16848,16849,0,0,1
"phage_lambda",16854,16855,0,0,1
"phage_lambda",16864,16865,0,0,1
"phage_lambda",16869,16870,0,0,1
"phage_lambda",16872,16873,0,0,1
"phage_lambda",16881,16882,0,0,1
"phage_lambda",16885,16886,0,0,1
"phage_lambda",16895,16896,0,0,1
"phage_lambda",16906,16907,0,0,1
"phage_lambda",16963,16964,0,0,1
"phage_lambda",16970,16971,0,0,1
"phage_lambda",16975,16976,0,0,1
"phage_lambda",16989,16990,0,0,1
"phage_lambda",17000,17001,0,0,1
"phage_lambda",17004,17005,0,0,1
"phage_lambda",17009,17010,0,0,1
"phage_lambda",17016,17017,0,0,1
"phage_lambda",17027,17028,0,0,1
"phage_lambda",17040,17041,0,0,1
"phage_lambda",17050,17051,0,0,1
"phage_lambda",17056,17057,0,0,1
"phage_lambda",17061,17062,0,0,1
"phage_lambda",17070,17071,0,0,1
"phage_lambda",17091,17092,0,0,1
"phage_lambda",17096,17097,0,0,1
"phage_lambda",17109,17110,0,0,1
"phage_lambda",17113,17114,0,0,1
"phage_lambda",17119,17120,0,0,1
"phage_lambda",17144,17145,0,0,1
"phage_lambda",17152,17153,0,0,1
"phage_lambda",17164,17165,0,0,1
"phage_lambda",17171,17172,0,0,1
"phage_lambda",17280,17281,0,0,1
"phage_lambda",17328,17329,0,0,1
"phage_lambda",17355,17356,0,0,1
"phage_lambda",17359,17360,0,0,1
"phage_lambda",17367,17368,0,0,1
"phage_lambda",17373,17374,0,0,1
"phage_lambda",17377,17378,0,0,1
"phage_lambda",17380,17381,0,0,1
"phage_lambda",17389,17390,0,0,1
"phage_lambda",17392,17393,0,0,1
"phage_lambda",17396,17397,0,0,1
"phage_lambda",17409,17410,0,0,1
"phage_lambda",17415,17416,0,0,1
"phage_lambda",17433,17434,100,1,0
"phage_lambda",17946,17947,0,0,1
"phage_lambda",17971,17972,0,0,1
"phage_lambda",17994,17995,0,0,1
"phage_lambda",17997,17998,0,0,1
"phage_lambda",18012,18013,0,0,1
"phage_lambda",18029,18030,0,0,1
"phage_lambda",18032,18033,0,0,1
"phage_lambda",18036,18037,0,0,1
"phage_lambda",18068,18069,0,0,1
"phage_lambda",18391,18392,0,0,1
"phage_lambda",18397,18398,0,0,1
"phage_lambda",18415,18416,0,0,1
"phage_lambda",18424,18425,0,0,1
"phage_lambda",18441,18442,0,0,1
"phage_lambda",18448,18449,0,0,1
"phage_lambda",18460,18461,0,0,1
"phage_lambda",18467,18468,0,0,1
"phage_lambda",18474,18475,0,0,1
"phage_lambda",18487,18488,0,0,1
"phage_lambda",18504,18505,0,0,1
"phage_lambda",18513,18514,0,0,1
"phage_lambda",18527,18528,0,0,1
"phage_lambda",18538,18539,0,0,1
"phage_lambda",18547,18548,0,0,1
"phage_lambda",18555,18556,0,0,1
"phage_lambda",18567,18568,0,0,1
"phage_lambda",19319,19320,0,0,1
"phage_lambda",19334,19335,0,0,1
"phage_lambda",19337,19338,0,0,1
"phage_lambda",19347,19348,0,0,1
"phage_lambda",19349,19350,0,0,1
"phage_lambda",19353,19354,0,0,1
"phage_lambda",19358,19359,0,0,1
"phage_lambda",19361,19362,0,0,1
"phage_lambda",19362,19363,0,0,1
"phage_lambda",19364,19365,0,0,1
"phage_lambda",19377,19378,0,0,1
"phage_lambda",19387,19388,0,0,1
"phage_lambda",19397,19398,0,0,1
"phage_lambda",19400,19401,0,0,1
"phage_lambda",19421,19422,100,1,0
"phage_lambda",19423,19424,0,0,1
"phage_lambda",19425,19426,0,0,1
"phage_lambda",19427,19428,0,0,1
"phage_lambda",19446,19447,0,0,1
"phage_lambda",19454,19455,0,0,1
"phage_lambda",19456,19457,0,0,1
"phage_lambda",19469,19470,0,0,1
"phage_lambda",19471,19472,0,0,1
"phage_lambda",19477,19478,0,0,1
"phage_lambda",19479,19480,0,0,1
"phage_lambda",19486,19487,0,0,1
"phage_lambda",19489,19490,0,0,1
"phage_lambda",19490,19491,0,0,1
"phage_lambda",19492,19493,0,0,1
"phage_lambda",19496,19497,0,0,1
"phage_lambda",19526,19527,0,0,1
"phage_lambda",19530,19531,0,0,1
"phage_lambda",19539,19540,100,1,0
"phage_lambda",19547,19548,0,0,1
"phage_lambda",19581,19582,0,0,1
"phage_lambda",19590,19591,0,0,1
"phage_lambda",19599,19600,0,0,1
"phage_lambda",20421,20422,0,0,1
"phage_lambda",20429,20430,0,0,1
"phage_lambda",20438,20439,0,0,1
"phage_lambda",20444,20445,0,0,1
"phage_lambda",20447,20448,0,0,1
"phage_lambda",20450,20451,0,0,1
"phage_lambda",20459,20460,0,0,1
"phage_lambda",20463,20464,0,0,1
"phage_lambda",20468,20469,0,0,1
"phage_lambda",20493,20494,0,0,1
"phage_lambda",20501,20502,0,0,1
"phage_lambda",20507,20508,0,0,1
"phage_lambda",20510,20511,0,0,1
"phage_lambda",20513,20514,0,0,1
"phage_lambda",20518,20519,0,0,1
"phage_lambda",21365,21366,0,0,1
"phage_lambda",21378,21379,0,0,1
"phage_lambda",21398,21399,0,0,1
"phage_lambda",21402,21403,0,0,2
"phage_lambda",21413,21414,0,0,2
"phage_lambda",21424,21425,0,0,2
"phage_lambda",21430,21431,0,0,2
"phage_lambda",21456,21457,0,0,3
"phage_lambda",21462,21463,0,0,3
"phage_lambda",21470,21471,0,0,3
"phage_lambda",21527,21528,25,1,3
"phage_lambda",21531,21532,0,0,4
"phage_lambda",21582,21583,0,0,5
"phage_lambda",21586,21587,0,0,5
"phage_lambda",21599,21600,0,0,5
"phage_lambda",21605,21606,0,0,6
"phage_lambda",21645,21646,0,0,4
"phage_lambda",21650,21651,0,0,3
"phage_lambda",21654,21655,0,0,3
"phage_lambda",21661,21662,0,0,3
"phage_lambda",21671,21672,0,0,3
"phage_lambda",21683,21684,0,0,3
"phage_lambda",21698,21699,0,0,2
"phage_lambda",21711,21712,0,0,2
"phage_lambda",21718,21719,0,0,2
"phage_lambda",21747,21748,0,0,2
"phage_lambda",21751,21752,0,0,1
"phage_lambda",21756,21757,0,0,1
"phage_lambda",21762,21763,0,0,1
"phage_lambda",21782,21783,0,0,2
"phage_lambda",21785,21786,0,0,2
"phage_lambda",21794,21795,0,0,2
"phage_lambda",21812,21813,0,0,2
"phage_lambda",21832,21833,0,0,2
"phage_lambda",21838,21839,0,0,2
"phage_lambda",21870,21871,0,0,2
"phage_lambda",21899,21900,0,0,2
"phage_lambda",21908,21909,0,0,1
"phage_lambda",21929,21930,0,0,1
"phage_lambda",22081,22082,0,0,1
"phage_lambda",22085,22086,0,0,1
"phage_lambda",22089,22090,0,0,1
"phage_lambda",22096,22097,0,0,1
"phage_lambda",22116,22117,0,0,1
"phage_lambda",22125,22126,0,0,1
"phage_lambda",22128,22129,0,0,1
"phage_lambda",22140,22141,100,1,0
"phage_lambda",22150,22151,100,1,0
"phage_lambda",22187,22188,0,0,2
"phage_lambda",22216,22217,0,0,2
"phage_lambda",22236,22237,0,0,2
"phage_lambda",22243,22244,0,0,2
"phage_lambda",22267,22268,0,0,1
"phage_lambda",22278,22279,0,0,1
"phage_lambda",22292,22293,0,0,1
"phage_lambda",22303,22304,0,0,1
"phage_lambda",22308,22309,0,0,1
"phage_lambda",22312,22313,0,0,1
"phage_lambda",22326,22327,0,0,1
"phage_lambda",22332,22333,0,0,1
"phage_lambda",22340,22341,0,0,1
"phage_lambda",22346,22347,0,0,1
"phage_lambda",22352,22353,0,0,1
"phage_lambda",22359,22360,0,0,1
"phage_lambda",22377,22378,0,0,1
"phage_lambda",22379,22380,0,0,1
"phage_lambda",22383,22384,0,0,1
"phage_lambda",22385,22386,0,0,1
"phage_lambda",22391,22392,0,0,1
"phage_lambda",22393,22394,0,0,2
"phage_lambda",22407,22408,0,0,1
"phage_lambda",22413,22414,0,0,1
"phage_lambda",22415,22416,0,0,2
"phage_lambda",22420,22421,0,0,1
"phage_lambda",22422,22423,0,0,2
"phage_lambda",22423,22424,0,0,1
"phage_lambda",22425,22426,0,0,2
"phage_lambda",22428,22429,0,0,1
"phage_lambda",22430,22431,0,0,2
"phage_lambda",22461,22462,0,0,1
"phage_lambda",22463,22464,0,0,1
"phage_lambda",22469,22470,0,0,1
"phage_lambda",22471,22472,0,0,1
"phage_lambda",22484,22485,0,0,1
"phage_lambda",22491,22492,0,0,1
"phage_lambda",22496,22497,0,0,1
"phage_lambda",22513,22514,0,0,1
"phage_lambda",22519,22520,0,0,1
"phage_lambda",22534,22535,0,0,1
"phage_lambda",22537,22538,0,0,1
"phage_lambda",22543,22544,0,0,1
"phage_lambda",22572,22573,0,0,1
"phage_lambda",22575,22576,0,0,1
"phage_lambda",22600,22601,0,0,1
"phage_lambda",22602,22603,0,0,1
"phage_lambda",22605,22606,0,0,1
"phage_lambda",22628,22629,0,0,1
"phage_lambda",22659,22660,0,0,1
"phage_lambda",22661,22662,0,0,1
"phage_lambda",22710,22711,0,0,1
"phage_lambda",22729,22730,0,0,1
"phage_lambda",22731,22732,0,0,1
"phage_lambda",22768,22769,0,0,1
"phage_lambda",22770,22771,0,0,2
"phage_lambda",22771,22772,0,0,1
"phage_lambda",22773,22774,0,0,2
"phage_lambda",22792,22793,50,1,1
"phage_lambda",22868,22869,0,0,1
"phage_lambda",22870,22871,0,0,1
"phage_lambda",22932,22933,0,0,1
"phage_lambda",22934,22935,0,0,1
"phage_lambda",22945,22946,0,0,1
"phage_lambda",22947,22948,0,0,1
"phage_lambda",22986,22987,0,0,1
"phage_lambda",22990,22991,0,0,1
"phage_lambda",22993,22994,0,0,1
"phage_lambda",23020,23021,0,0,1
"phage_lambda",23103,23104,0,0,1
"phage_lambda",23125,23126,0,0,1
"phage_lambda",23137,23138,0,0,1
"phage_lambda",23158,23159,0,0,1
"phage_lambda",23189,23190,0,0,1
"phage_lambda",23215,23216,0,0,2
"phage_lambda",23303,23304,0,0,1
"phage_lambda",23390,23391,0,0,1
"phage_lambda",23393,23394,0,0,1
"phage_lambda",23405,23406,0,0,1
"phage_lambda",23475,23476,0,0,1
"phage_lambda",23790,23791,0,0,1
"phage_lambda",23799,23800,0,0,1
"phage_lambda",23838,23839,0,0,1
"phage_lambda",23953,23954,0,0,1
"phage_lambda",23955,23956,0,0,1
"phage_lambda",23982,23983,0,0,1
"phage_lambda",23984,23985,0,0,1
"phage_lambda",23992,23993,0,0,1
"phage_lambda",24037,24038,0,0,1
"phage_lambda",24424,24425,0,0,1
"phage_lambda",24439,24440,0,0,1
"phage_lambda",24776,24777,0,0,1
"phage_lambda",24790,24791,0,0,1
"phage_lambda",24797,24798,0,0,1
"phage_lambda",24804,24805,0,0,1
"phage_lambda",24824,24825,0,0,1
"phage_lambda",24834,24835,0,0,1
"phage_lambda",24842,24843,0,0,1
"phage_lambda",25329,25330,0,0,1
"phage_lambda",25379,25380,0,0,1
"phage_lambda",25419,25420,0,0,2
"phage_lambda",25444,25445,50,1,1
"phage_lambda",25466,25467,0,0,2
"phage_lambda",25507,25508,0,0,2
"phage_lambda",25516,25517,0,0,2
"phage_lambda",25520,25521,0,0,2
"phage_lambda",25543,25544,0,0,2
"phage_lambda",25793,25794,0,0,1
"phage_lambda",25874,25875,0,0,1
"phage_lambda",25876,25877,0,0,1
"phage_lambda",25892,25893,0,0,1
"phage_lambda",25901,25902,0,0,1
"phage_lambda",25952,25953,0,0,2
"phage_lambda",25995,25996,0,0,2
"phage_lambda",26055,26056,0,0,2
"phage_lambda",26098,26099,0,0,2
"phage_lambda",26115,26116,0,0,2
"phage_lambda",26143,26144,0,0,1
"phage_lambda",26145,26146,0,0,1
"phage_lambda",26147,26148,0,0,1
"phage_lambda",26149,26150,0,0,1
"phage_lambda",26189,26190,0,0,1
"phage_lambda",26191,26192,0,0,1
"phage_lambda",26195,26196,0,0,1
"phage_lambda",26197,26198,0,0,1
"phage_lambda",26243,26244,0,0,1
"phage_lambda",26245,26246,0,0,1
"phage_lambda",26305,26306,0,0,1
"phage_lambda",26329,26330,0,0,1
"phage_lambda",26640,26641,0,0,1
"phage_lambda",26686,26687,0,0,1
"phage_lambda",26735,26736,0,0,1
"phage_lambda",26746,26747,0,0,1
"phage_lambda",26854,26855,0,0,1
"phage_lambda",27026,27027,0,0,1
"phage_lambda",27097,27098,0,0,1
"phage_lambda",27581,27582,0,0,1
"phage_lambda",27583,27584,0,0,1
"phage_lambda",27587,27588,0,0,1
"phage_lambda",27589,27590,0,0,1
"phage_lambda",27626,27627,0,0,1
"phage_lambda",27628,27629,0,0,1
"phage_lambda",27645,27646,0,0,1
"phage_lambda",27647,27648,0,0,1
"phage_lambda",27659,27660,0,0,1
"phage_lambda",27661,27662,0,0,1
"phage_lambda",27721,27722,0,0,1
"phage_lambda",27783,27784,0,0,2
"phage_lambda",27794,27795,0,0,2
"phage_lambda",27796,27797,0,0,1
"phage_lambda",27839,27840,0,0,3
"phage_lambda",27845,27846,0,0,3
"phage_lambda",27859,27860,0,0,3
"phage_lambda",27876,27877,0,0,3
"phage_lambda",27887,27888,0,0,3
"phage_lambda",27919,27920,0,0,2
"phage_lambda",27939,27940,0,0,2
"phage_lambda",27947,27948,0,0,2
"phage_lambda",27993,27994,0,0,1
"phage_lambda",28029,28030,0,0,1
"phage_lambda",28031,28032,0,0,2
"phage_lambda",28034,28035,0,0,1
"phage_lambda",28037,28038,0,0,2
"phage_lambda",28047,28048,0,0,2
"phage_lambda",28215,28216,0,0,1
"phage_lambda",28253,28254,0,0,2
"phage_lambda",28263,28264,0,0,2
"phage_lambda",28267,28268,0,0,2
"phage_lambda",28283,28284,0,0,2
"phage_lambda",28305,28306,0,0,2
"phage_lambda",28308,28309,0,0,2
"phage_lambda",28324,28325,0,0,2
"phage_lambda",28335,28336,0,0,1
"phage_lambda",28338,28339,0,0,1
"phage_lambda",28362,28363,0,0,1
"phage_lambda",28383,28384,100,1,0
"phage_lambda",28413,28414,100,1,0
"phage_lambda",28441,28442,100,1,0
"phage_lambda",28451,28452,100,1,0
"phage_lambda",28464,28465,100,1,0
"phage_lambda",28470,28471,100,1,0
"phage_lambda",28506,28507,100,1,0
"phage_lambda",28545,28546,100,1,0
"phage_lambda",28547,28548,0,0,1
"phage_lambda",28549,28550,100,1,0
"phage_lambda",28551,28552,0,0,1
"phage_lambda",28600,28601,0,0,1
"phage_lambda",28602,28603,0,0,1
"phage_lambda",28613,28614,0,0,1
"phage_lambda",28615,28616,0,0,1
"phage_lambda",28616,28617,0,0,1
"phage_lambda",28618,28619,0,0,1
"phage_lambda",28621,28622,0,0,1
"phage_lambda",28623,28624,0,0,1
"phage_lambda",28664,28665,0,0,1
"phage_lambda",28673,28674,0,0,1
"phage_lambda",28675,28676,0,0,1
"phage_lambda",28686,28687,0,0,1
"phage_lambda",28688,28689,0,0,1
"phage_lambda",28690,28691,0,0,1
"phage_lambda",28692,28693,0,0,1
"phage_lambda",28710,28711,0,0,1
"phage_lambda",28732,28733,0,0,1
"phage_lambda",28743,28744,0,0,1
"phage_lambda",28760,28761,0,0,1
"phage_lambda",28766,28767,0,0,1
"phage_lambda",28788,28789,0,0,1
"phage_lambda",28802,28803,0,0,1
"phage_lambda",29044,29045,0,0,1
"phage_lambda",29062,29063,0,0,1
"phage_lambda",29120,29121,100,1,0
"phage_lambda",29124,29125,100,1,0
"phage_lambda",29140,29141,0,0,1
"phage_lambda",29169,29170,0,0,1
"phage_lambda",29182,29183,0,0,1
"phage_lambda",29198,29199,0,0,2
"phage_lambda",29210,29211,50,1,1
"phage_lambda",29240,29241,0,0,2
"phage_lambda",29268,29269,0,0,2
"phage_lambda",29276,29277,0,0,2
"phage_lambda",29325,29326,0,0,1
"phage_lambda",29446,29447,0,0,1
"phage_lambda",29452,29453,0,0,1
"phage_lambda",29472,29473,0,0,1
"phage_lambda",29525,29526,0,0,1
"phage_lambda",29572,29573,0,0,1
"phage_lambda",29574,29575,0,0,2
"phage_lambda",29590,29591,0,0,1
"phage_lambda",29593,29594,0,0,2
"phage_lambda",29596,29597,0,0,1
"phage_lambda",29598,29599,0,0,1
"phage_lambda",29630,29631,0,0,1
"phage_lambda",29632,29633,0,0,1
"phage_lambda",29684,29685,0,0,1
"phage_lambda",29686,29687,0,0,1
"phage_lambda",29694,29695,0,0,1
"phage_lambda",29698,29699,0,0,1
"phage_lambda",29700,29701,0,0,1
"phage_lambda",29720,29721,0,0,1
"phage_lambda",29722,29723,0,0,1
"phage_lambda",29739,29740,0,0,1
"phage_lambda",29755,29756,50,1,1
"phage_lambda",29763,29764,0,0,1
"phage_lambda",29765,29766,0,0,2
"phage_lambda",29772,29773,0,0,1
"phage_lambda",29774,29775,0,0,2
"phage_lambda",29778,29779,0,0,1
"phage_lambda",29780,29781,0,0,2
"phage_lambda",29787,29788,0,0,1
"phage_lambda",29789,29790,0,0,2
"phage_lambda",29808,29809,0,0,1
"phage_lambda",29810,29811,0,0,2
"phage_lambda",29840,29841,0,0,1
"phage_lambda",29869,29870,0,0,1
"phage_lambda",29871,29872,0,0,1
"phage_lambda",29875,29876,0,0,1
"phage_lambda",29877,29878,0,0,1
"phage_lambda",29890,29891,0,0,1
"phage_lambda",29899,29900,0,0,1
"phage_lambda",29901,29902,0,0,1
"phage_lambda",29906,29907,0,0,1
"phage_lambda",29908,29909,0,0,1
"phage_lambda",29928,29929,0,0,1
"phage_lambda",29984,29985,0,0,2
"phage_lambda",29987,29988,0,0,2
"phage_lambda",29990,29991,0,0,2
"phage_lambda",30002,30003,0,0,2
"phage_lambda",30010,30011,0,0,2
"phage_lambda",30015,30016,0,0,2
"phage_lambda",30028,30029,0,0,2
"phage_lambda",30040,30041,0,0,2
"phage_lambda",30062,30063,0,0,3
"phage_lambda",30069,30070,0,0,3
"phage_lambda",30095,30096,0,0,2
"phage_lambda",30121,30122,0,0,1
"phage_lambda",30149,30150,0,0,1
"phage_lambda",30172,30173,0,0,2
"phage_lambda",30174,30175,0,0,1
"phage_lambda",30191,30192,0,0,3
"phage_lambda",30193,30194,0,0,1
"phage_lambda",30202,30203,0,0,2
"phage_lambda",30204,30205,0,0,1
"phage_lambda",30227,30228,0,0,2
"phage_lambda",30229,30230,0,0,1
"phage_lambda",30236,30237,0,0,1
"phage_lambda",30251,30252,0,0,3
"phage_lambda",30253,30254,0,0,1
"phage_lambda",30263,30264,0,0,3
"phage_lambda",30272,30273,0,0,3
"phage_lambda",30274,30275,0,0,1
"phage_lambda",30275,30276,0,0,3
"phage_lambda",30277,30278,0,0,1
"phage_lambda",30281,30282,0,0,3
"phage_lambda",30283,30284,0,0,1
"phage_lambda",30319,30320,0,0,2
"phage_lambda",30321,30322,0,0,1
"phage_lambda",30333,30334,0,0,1
"phage_lambda",30350,30351,0,0,1
"phage_lambda",30352,30353,0,0,1
"phage_lambda",30355,30356,0,0,1
"phage_lambda",30357,30358,0,0,1
"phage_lambda",30358,30359,50,1,1
"phage_lambda",30368,30369,0,0,2
"phage_lambda",30370,30371,0,0,1
"phage_lambda",30374,30375,0,0,2
"phage_lambda",30376,30377,0,0,1
"phage_lambda",30406,30407,0,0,1
"phage_lambda",30408,30409,0,0,1
"phage_lambda",30413,30414,0,0,1
"phage_lambda",30415,30416,0,0,1
"phage_lambda",30424,30425,0,0,1
"phage_lambda",30426,30427,0,0,1
"phage_lambda",30433,30434,0,0,1
"phage_lambda",30435,30436,0,0,1
"phage_lambda",30451,30452,0,0,1
"phage_lambda",30460,30461,0,0,1
"phage_lambda",30462,30463,0,0,1
"phage_lambda",30469,30470,0,0,1
"phage_lambda",30471,30472,0,0,1
"phage_lambda",30492,30493,0,0,1
"phage_lambda",30519,30520,0,0,1
"phage_lambda",30529,30530,0,0,1
"phage_lambda",30538,30539,0,0,1
"phage_lambda",30558,30559,0,0,1
"phage_lambda",30568,30569,0,0,1
"phage_lambda",30742,30743,0,0,1
"phage_lambda",30750,30751,0,0,1
"phage_lambda",30780,30781,0,0,1
"phage_lambda",30788,30789,0,0,1
"phage_lambda",30807,30808,0,0,1
"phage_lambda",30842,30843,0,0,1
"phage_lambda",30849,30850,0,0,1
"phage_lambda",30852,30853,0,0,1
"phage_lambda",30856,30857,0,0,1
"phage_lambda",30873,30874,0,0,1
"phage_lambda",30946,30947,0,0,1
"phage_lambda",30961,30962,0,0,1
"phage_lambda",30963,30964,0,0,1
"phage_lambda",30974,30975,0,0,1
"phage_lambda",30977,30978,0,0,1
"phage_lambda",30979,30980,0,0,1
"phage_lambda",30981,30982,0,0,1
"phage_lambda",30983,30984,0,0,1
"phage_lambda",30995,30996,0,0,1
"phage_lambda",31010,31011,0,0,1
"phage_lambda",31012,31013,0,0,1
"phage_lambda",31024,31025,0,0,1
"phage_lambda",31026,31027,0,0,1
"phage_lambda",31030,31031,0,0,1
"phage_lambda",31032,31033,0,0,1
"phage_lambda",31052,31053,0,0,1
"phage_lambda",31054,31055,0,0,1
"phage_lambda",31074,31075,0,0,1
"phage_lambda",31096,31097,0,0,1
"phage_lambda",31098,31099,0,0,1
"phage_lambda",31107,31108,0,0,1
"phage_lambda",31124,31125,0,0,2
"phage_lambda",31179,31180,0,0,2
"phage_lambda",31199,31200,0,0,1
"phage_lambda",31226,31227,0,0,1
"phage_lambda",31230,31231,0,0,1
"phage_lambda",31236,31237,0,0,1
"phage_lambda",31245,31246,0,0,1
"phage_lambda",31255,31256,0,0,2
"phage_lambda",31262,31263,0,0,2
"phage_lambda",31271,31272,0,0,1
"phage_lambda",31282,31283,0,0,1
"phage_lambda",31298,31299,0,0,1
"phage_lambda",31327,31328,0,0,1
"phage_lambda",31384,31385,50,1,1
"phage_lambda",31388,31389,50,1,1
"phage_lambda",31418,31419,50,1,1
"phage_lambda",31478,31479,0,0,1
"phage_lambda",31499,31500,0,0,1
"phage_lambda",31521,31522,0,0,1
"phage_lambda",31620,31621,0,0,1
"phage_lambda",31631,31632,0,0,1
"phage_lambda",31640,31641,0,0,1
"phage_lambda",31662,31663,0,0,1
"phage_lambda",31675,31676,0,0,1
"phage_lambda",31683,31684,0,0,1
"phage_lambda",31687,31688,0,0,1
"phage_lambda",31718,31719,0,0,1
"phage_lambda",31726,31727,0,0,1
"phage_lambda",31741,31742,0,0,1
"phage_lambda",31757,31758,0,0,1
"phage_lambda",31764,31765,0,0,1
"phage_lambda",31781,31782,0,0,1
"phage_lambda",31791,31792,0,0,1
"phage_lambda",31796,31797,0,0,1
"phage_lambda",31817,31818,0,0,1
"phage_lambda",31828,31829,0,0,1
"phage_lambda",31840,31841,0,0,1
"phage_lambda",31847,31848,0,0,1
"phage_lambda",31876,31877,0,0,1
"phage_lambda",32132,32133,0,0,1
"phage_lambda",32134,32135,0,0,1
"phage_lambda",32139,32140,100,1,0
"phage_lambda",32141,32142,0,0,1
"phage_lambda",32146,32147,0,0,1
"phage_lambda",32176,32177,0,0,1
"phage_lambda",32185,32186,0,0,1
"phage_lambda",32188,32189,0,0,1
"phage_lambda",32203,32204,0,0,1
"phage_lambda",32224,32225,0,0,1
"phage_lambda",32242,32243,0,0,1
"phage_lambda",32245,32246,0,0,1
"phage_lambda",32253,32254,0,0,1
"phage_lambda",32256,32257,0,0,1
"phage_lambda",32265,32266,0,0,1
"phage_lambda",32286,32287,0,0,1
"phage_lambda",32310,32311,0,0,1
"phage_lambda",32326,32327,0,0,1
"phage_lambda",32330,32331,0,0,1
"phage_lambda",32338,32339,0,0,1
"phage_lambda",32429,32430,0,0,1
"phage_lambda",32432,32433,0,0,1
"phage_lambda",32451,32452,0,0,1
"phage_lambda",32459,32460,0,0,1
"phage_lambda",32464,32465,0,0,1
"phage_lambda",32474,32475,0,0,1
"phage_lambda",32483,32484,0,0,1
"phage_lambda",32492,32493,0,0,1
"phage_lambda",32501,32502,0,0,1
"phage_lambda",32515,32516,0,0,1
"phage_lambda",32539,32540,0,0,1
"phage_lambda",32542,32543,0,0,1
"phage_lambda",32567,32568,0,0,1
"phage_lambda",32587,32588,0,0,1
"phage_lambda",32602,32603,0,0,1
"phage_lambda",32610,32611,0,0,1
"phage_lambda",32638,32639,0,0,1
"phage_lambda",32653,32654,0,0,1
"phage_lambda",32668,32669,0,0,1
"phage_lambda",32683,32684,0,0,1
"phage_lambda",32693,32694,0,0,1
"phage_lambda",32716,32717,0,0,1
"phage_lambda",32869,32870,0,0,1
"phage_lambda",32872,32873,100,1,0
"phage_lambda",32880,32881,0,0,1
"phage_lambda",32882,32883,100,1,0
"phage_lambda",32893,32894,0,0,1
"phage_lambda",32895,32896,100,1,0
"phage_lambda",32923,32924,100,1,0
"phage_lambda",32941,32942,100,1,0
"phage_lambda",32985,32986,100,1,0
"phage_lambda",32991,32992,100,1,0
"phage_lambda",32997,32998,50,1,1
"phage_lambda",33017,33018,50,1,1
"phage_lambda",33021,33022,50,1,1
"phage_lambda",33026,33027,0,0,1
"phage_lambda",33043,33044,0,0,1
"phage_lambda",33051,33052,0,0,1
"phage_lambda",33054,33055,0,0,1
"phage_lambda",33070,33071,0,0,1
"phage_lambda",33075,33076,0,0,1
"phage_lambda",33712,33713,0,0,1
"phage_lambda",33727,33728,0,0,1
"phage_lambda",33741,33742,0,0,1
"phage_lambda",33753,33754,0,0,1
"phage_lambda",33758,33759,0,0,1
"phage_lambda",33780,33781,0,0,1
"phage_lambda",33786,33787,0,0,1
"phage_lambda",33791,33792,0,0,1
"phage_lambda",33805,33806,0,0,1
"phage_lambda",33822,33823,0,0,1
"phage_lambda",33987,33988,0,0,1
"phage_lambda",34041,34042,0,0,1
"phage_lambda",34046,34047,0,0,2
"phage_lambda",34057,34058,0,0,2
"phage_lambda",34089,34090,0,0,2
"phage_lambda",34093,34094,0,0,2
"phage_lambda",34106,34107,0,0,2
"phage_lambda",34122,34123,0,0,2
"phage_lambda",34183,34184,0,0,2
"phage_lambda",34198,34199,0,0,1
"phage_lambda",34223,34224,0,0,1
"phage_lambda",34290,34291,0,0,1
"phage_lambda",34299,34300,0,0,1
"phage_lambda",34320,34321,0,0,1
"phage_lambda",34518,34519,0,0,1
"phage_lambda",34528,34529,0,0,1
"phage_lambda",34530,34531,0,0,1
"phage_lambda",34541,34542,0,0,1
"phage_lambda",34543,34544,0,0,1
"phage_lambda",34570,34571,0,0,2
"phage_lambda",34572,34573,0,0,1
"phage_lambda",34583,34584,0,0,2
"phage_lambda",34585,34586,0,0,1
"phage_lambda",34596,34597,0,0,2
"phage_lambda",34598,34599,0,0,1
"phage_lambda",34603,34604,0,0,2
"phage_lambda",34605,34606,0,0,1
"phage_lambda",34608,34609,0,0,2
"phage_lambda",34610,34611,0,0,1
"phage_lambda",34704,34705,0,0,2
"phage_lambda",34714,34715,0,0,2
"phage_lambda",34720,34721,0,0,2
"phage_lambda",34779,34780,0,0,2
"phage_lambda",34797,34798,0,0,1
"phage_lambda",34824,34825,0,0,1
"phage_lambda",35071,35072,0,0,1
"phage_lambda",35081,35082,0,0,1
"phage_lambda",35103,35104,0,0,1
"phage_lambda",35109,35110,0,0,1
"phage_lambda",35111,35112,0,0,1
"phage_lambda",35123,35124,0,0,1
"phage_lambda",35125,35126,0,0,1
"phage_lambda",35147,35148,0,0,1
"phage_lambda",35162,35163,0,0,1
"phage_lambda",35176,35177,0,0,1
"phage_lambda",35180,35181,0,0,1
"phage_lambda",35185,35186,0,0,1
"phage_lambda",35240,35241,0,0,1
"phage_lambda",35263,35264,0,0,1
"phage_lambda",35288,35289,0,0,1
"phage_lambda",35290,35291,0,0,1
