"","chrom","start","end","percent_methylation","methylated_reads","unmethylated_reads","context","total_reads"
"452","plasmid_puc19c",758,759,0,0,1,"CHH",1
"453","plasmid_puc19c",759,760,0,0,1,"CHH",1
"454","plasmid_puc19c",775,776,0,0,1,"CHH",1
"455","plasmid_puc19c",776,777,0,0,1,"CHH",1
"456","plasmid_puc19c",787,788,0,0,1,"CHH",1
"457","plasmid_puc19c",788,789,0,0,1,"CHH",1
"458","plasmid_puc19c",789,790,0,0,1,"CHH",1
"459","plasmid_puc19c",806,807,0,0,2,"CHH",2
"460","plasmid_puc19c",814,815,0,0,2,"CHH",2
"461","plasmid_puc19c",821,822,50,1,1,"CHH",2
"462","plasmid_puc19c",825,826,50,1,1,"CHH",2
"463","plasmid_puc19c",832,833,50,1,1,"CHH",2
"464","plasmid_puc19c",869,870,0,0,2,"CHH",2
"465","plasmid_puc19c",870,871,0,0,2,"CHH",2
"466","plasmid_puc19c",876,877,0,0,2,"CHH",2
"467","plasmid_puc19c",881,882,33,1,2,"CHH",3
"468","plasmid_puc19c",882,883,33,1,2,"CHH",3
"469","plasmid_puc19c",883,884,33,1,2,"CHH",3
"470","plasmid_puc19c",884,885,0,0,3,"CHH",3
"471","plasmid_puc19c",885,886,0,0,3,"CHH",3
"472","plasmid_puc19c",894,895,33,1,2,"CHH",3
"473","plasmid_puc19c",897,898,0,0,3,"CHH",3
"474","plasmid_puc19c",899,900,0,0,3,"CHH",3
"475","plasmid_puc19c",911,912,50,1,1,"CHH",2
"476","plasmid_puc19c",913,914,0,0,2,"CHH",2
"477","plasmid_puc19c",932,933,50,1,1,"CHH",2
"478","plasmid_puc19c",942,943,0,0,2,"CHH",2
"479","plasmid_puc19c",953,954,0,0,1,"CHH",1
"480","plasmid_puc19c",963,964,0,0,1,"CHH",1
"481","plasmid_puc19c",964,965,0,0,1,"CHH",1
"482","plasmid_puc19c",965,966,0,0,1,"CHH",1
"483","plasmid_puc19c",966,967,0,0,1,"CHH",1
"484","plasmid_puc19c",974,975,0,0,1,"CHH",1
"485","plasmid_puc19c",976,977,0,0,1,"CHH",1
"486","plasmid_puc19c",977,978,0,0,1,"CHH",1
"487","plasmid_puc19c",978,979,0,0,1,"CHH",1
"488","plasmid_puc19c",986,987,0,0,1,"CHH",1
"489","plasmid_puc19c",988,989,0,0,1,"CHH",1
"490","plasmid_puc19c",990,991,0,0,1,"CHH",1
"491","plasmid_puc19c",1000,1001,0,0,1,"CHH",1
"492","plasmid_puc19c",1001,1002,0,0,1,"CHH",1
"493","plasmid_puc19c",1008,1009,0,0,1,"CHH",1
"494","plasmid_puc19c",1042,1043,0,0,1,"CHH",1
"495","plasmid_puc19c",1045,1046,0,0,1,"CHH",1
"496","plasmid_puc19c",1049,1050,0,0,1,"CHH",1
"497","plasmid_puc19c",1050,1051,0,0,1,"CHH",1
"498","plasmid_puc19c",1176,1177,0,0,1,"CHH",1
"499","plasmid_puc19c",1178,1179,0,0,1,"CHH",1
"500","plasmid_puc19c",1192,1193,0,0,1,"CHH",1
"501","plasmid_puc19c",1212,1213,0,0,1,"CHH",1
"502","plasmid_puc19c",1225,1226,0,0,1,"CHH",1
"503","plasmid_puc19c",1232,1233,0,0,1,"CHH",1
"504","plasmid_puc19c",1237,1238,0,0,1,"CHH",1
"505","plasmid_puc19c",1242,1243,0,0,1,"CHH",1
"506","plasmid_puc19c",1246,1247,0,0,1,"CHH",1
"507","plasmid_puc19c",1247,1248,0,0,1,"CHH",1
"508","plasmid_puc19c",1251,1252,0,0,1,"CHH",1
"509","plasmid_puc19c",1254,1255,0,0,1,"CHH",1
"510","plasmid_puc19c",1255,1256,0,0,1,"CHH",1
"511","plasmid_puc19c",1260,1261,0,0,1,"CHH",1
"512","plasmid_puc19c",1268,1269,0,0,1,"CHH",1
"513","plasmid_puc19c",1274,1275,0,0,1,"CHH",1
"514","plasmid_puc19c",1277,1278,0,0,1,"CHH",1
"515","plasmid_puc19c",1279,1280,0,0,1,"CHH",1
"516","plasmid_puc19c",1280,1281,0,0,1,"CHH",1
"517","plasmid_puc19c",1282,1283,0,0,1,"CHH",1
"518","plasmid_puc19c",1283,1284,0,0,1,"CHH",1
"519","plasmid_puc19c",1285,1286,0,0,1,"CHH",1
"520","plasmid_puc19c",1289,1290,0,0,1,"CHH",1
"521","plasmid_puc19c",1295,1296,0,0,1,"CHH",1
"522","plasmid_puc19c",1298,1299,0,0,1,"CHH",1
"523","plasmid_puc19c",1300,1301,0,0,1,"CHH",1
"524","plasmid_puc19c",1303,1304,0,0,1,"CHH",1
"525","plasmid_puc19c",1306,1307,0,0,1,"CHH",1
"526","plasmid_puc19c",1327,1328,0,0,1,"CHH",1
"527","plasmid_puc19c",1338,1339,0,0,1,"CHH",1
"528","plasmid_puc19c",1345,1346,0,0,1,"CHH",1
"529","plasmid_puc19c",1346,1347,0,0,1,"CHH",1
"530","plasmid_puc19c",1367,1368,0,0,1,"CHH",1
"531","plasmid_puc19c",1369,1370,0,0,1,"CHH",1
"532","plasmid_puc19c",1379,1380,0,0,1,"CHH",1
"533","plasmid_puc19c",1383,1384,0,0,1,"CHH",1
"534","plasmid_puc19c",1446,1447,0,0,1,"CHH",1
"535","plasmid_puc19c",1447,1448,0,0,1,"CHH",1
"536","plasmid_puc19c",1455,1456,0,0,1,"CHH",1
"537","plasmid_puc19c",1458,1459,0,0,1,"CHH",1
"538","plasmid_puc19c",1466,1467,0,0,1,"CHH",1
"539","plasmid_puc19c",1480,1481,0,0,1,"CHH",1
"540","plasmid_puc19c",1481,1482,0,0,1,"CHH",1
"541","plasmid_puc19c",1495,1496,0,0,1,"CHH",1
"542","plasmid_puc19c",1496,1497,0,0,1,"CHH",1
"543","plasmid_puc19c",1515,1516,0,0,1,"CHH",1
"544","plasmid_puc19c",1516,1517,0,0,1,"CHH",1
"545","plasmid_puc19c",1517,1518,0,0,1,"CHH",1
"546","plasmid_puc19c",1523,1524,0,0,1,"CHH",1
"547","plasmid_puc19c",1524,1525,0,0,1,"CHH",1
"548","plasmid_puc19c",1529,1530,0,0,1,"CHH",1
"549","plasmid_puc19c",1531,1532,0,0,1,"CHH",1
"550","plasmid_puc19c",1543,1544,0,0,1,"CHH",1
"551","plasmid_puc19c",1544,1545,0,0,1,"CHH",1
"552","plasmid_puc19c",1556,1557,0,0,1,"CHH",1
"553","plasmid_puc19c",1576,1577,0,0,1,"CHH",1
"554","plasmid_puc19c",1579,1580,0,0,1,"CHH",1
"555","plasmid_puc19c",1588,1589,0,0,1,"CHH",1
"556","plasmid_puc19c",1592,1593,0,0,1,"CHH",1
"557","plasmid_puc19c",1597,1598,0,0,1,"CHH",1
"558","plasmid_puc19c",1605,1606,0,0,1,"CHH",1
"559","plasmid_puc19c",1607,1608,0,0,1,"CHH",1
"560","plasmid_puc19c",1612,1613,0,0,1,"CHH",1
"561","plasmid_puc19c",1615,1616,0,0,1,"CHH",1
"562","plasmid_puc19c",1616,1617,0,0,1,"CHH",1
"563","plasmid_puc19c",1628,1629,0,0,1,"CHH",1
"564","plasmid_puc19c",1629,1630,0,0,1,"CHH",1
"565","plasmid_puc19c",1633,1634,0,0,1,"CHH",1
"566","plasmid_puc19c",1634,1635,0,0,1,"CHH",1
"567","plasmid_puc19c",1644,1645,0,0,1,"CHH",1
"568","plasmid_puc19c",1646,1647,0,0,1,"CHH",1
"569","plasmid_puc19c",1647,1648,0,0,1,"CHH",1
"570","plasmid_puc19c",1648,1649,0,0,2,"CHH",2
"571","plasmid_puc19c",1650,1651,0,0,2,"CHH",2
"572","plasmid_puc19c",1651,1652,0,0,2,"CHH",2
"573","plasmid_puc19c",1655,1656,0,0,2,"CHH",2
"574","plasmid_puc19c",1668,1669,0,0,2,"CHH",2
"575","plasmid_puc19c",1678,1679,0,0,1,"CHH",1
"576","plasmid_puc19c",1681,1682,0,0,2,"CHH",2
"577","plasmid_puc19c",1682,1683,0,0,2,"CHH",2
"578","plasmid_puc19c",1686,1687,0,0,1,"CHH",1
"579","plasmid_puc19c",1689,1690,0,0,1,"CHH",1
"580","plasmid_puc19c",1690,1691,0,0,2,"CHH",2
"581","plasmid_puc19c",1695,1696,0,0,2,"CHH",2
"582","plasmid_puc19c",1697,1698,0,0,2,"CHH",2
"583","plasmid_puc19c",1698,1699,0,0,2,"CHH",2
"584","plasmid_puc19c",1706,1707,0,0,1,"CHH",1
"585","plasmid_puc19c",1709,1710,0,0,1,"CHH",1
"586","plasmid_puc19c",1714,1715,0,0,2,"CHH",2
"587","plasmid_puc19c",1725,1726,0,0,1,"CHH",1
"588","plasmid_puc19c",1727,1728,0,0,1,"CHH",1
"589","plasmid_puc19c",1728,1729,0,0,1,"CHH",1
"590","plasmid_puc19c",1729,1730,0,0,1,"CHH",1
"591","plasmid_puc19c",1730,1731,0,0,2,"CHH",2
"592","plasmid_puc19c",1734,1735,0,0,2,"CHH",2
"593","plasmid_puc19c",1735,1736,0,0,2,"CHH",2
"594","plasmid_puc19c",1741,1742,0,0,1,"CHH",1
"595","plasmid_puc19c",1742,1743,0,0,2,"CHH",2
"596","plasmid_puc19c",1743,1744,0,0,2,"CHH",2
"597","plasmid_puc19c",1744,1745,0,0,2,"CHH",2
"598","plasmid_puc19c",1753,1754,0,0,2,"CHH",2
"599","plasmid_puc19c",1769,1770,0,0,2,"CHH",2
"600","plasmid_puc19c",1770,1771,0,0,2,"CHH",2
"601","plasmid_puc19c",1771,1772,0,0,2,"CHH",2
"602","plasmid_puc19c",1775,1776,0,0,2,"CHH",2
"603","plasmid_puc19c",1777,1778,0,0,2,"CHH",2
"604","plasmid_puc19c",1783,1784,0,0,2,"CHH",2
"605","plasmid_puc19c",1785,1786,0,0,2,"CHH",2
"606","plasmid_puc19c",1798,1799,0,0,1,"CHH",1
"607","plasmid_puc19c",1805,1806,0,0,1,"CHH",1
"608","plasmid_puc19c",1809,1810,0,0,1,"CHH",1
"609","plasmid_puc19c",1839,1840,0,0,1,"CHH",1
"610","plasmid_puc19c",1843,1844,0,0,1,"CHH",1
"611","plasmid_puc19c",1846,1847,0,0,1,"CHH",1
"612","plasmid_puc19c",1855,1856,0,0,1,"CHH",1
"613","plasmid_puc19c",1856,1857,0,0,1,"CHH",1
"614","plasmid_puc19c",1858,1859,0,0,1,"CHH",1
"615","plasmid_puc19c",1859,1860,0,0,1,"CHH",1
"616","plasmid_puc19c",1862,1863,0,0,1,"CHH",1
"617","plasmid_puc19c",1867,1868,0,0,1,"CHH",1
"618","plasmid_puc19c",1888,1889,0,0,2,"CHH",2
"619","plasmid_puc19c",1905,1906,0,0,2,"CHH",2
"620","plasmid_puc19c",1922,1923,0,0,2,"CHH",2
"621","plasmid_puc19c",1933,1934,0,0,2,"CHH",2
"622","plasmid_puc19c",1934,1935,0,0,2,"CHH",2
"623","plasmid_puc19c",1938,1939,0,0,1,"CHH",1
"624","plasmid_puc19c",1939,1940,0,0,2,"CHH",2
"625","plasmid_puc19c",1945,1946,0,0,1,"CHH",1
"626","plasmid_puc19c",1946,1947,0,0,2,"CHH",2
"627","plasmid_puc19c",1952,1953,0,0,1,"CHH",1
"628","plasmid_puc19c",1953,1954,0,0,1,"CHH",1
"629","plasmid_puc19c",1955,1956,0,0,1,"CHH",1
"630","plasmid_puc19c",1957,1958,0,0,2,"CHH",2
"631","plasmid_puc19c",1961,1962,0,0,2,"CHH",2
"632","plasmid_puc19c",1971,1972,0,0,1,"CHH",1
"633","plasmid_puc19c",1972,1973,0,0,1,"CHH",1
"634","plasmid_puc19c",1976,1977,0,0,1,"CHH",1
"635","plasmid_puc19c",1977,1978,0,0,1,"CHH",1
"636","plasmid_puc19c",1978,1979,0,0,1,"CHH",1
"637","plasmid_puc19c",1981,1982,0,0,1,"CHH",1
"638","plasmid_puc19c",1988,1989,0,0,1,"CHH",1
"639","plasmid_puc19c",1996,1997,0,0,1,"CHH",1
"640","plasmid_puc19c",1997,1998,0,0,1,"CHH",1
"641","plasmid_puc19c",1998,1999,0,0,2,"CHH",2
"642","plasmid_puc19c",2005,2006,0,0,2,"CHH",2
"643","plasmid_puc19c",2008,2009,0,0,1,"CHH",1
"644","plasmid_puc19c",2009,2010,0,0,1,"CHH",1
"645","plasmid_puc19c",2013,2014,0,0,1,"CHH",1
"646","plasmid_puc19c",2017,2018,0,0,2,"CHH",2
"647","plasmid_puc19c",2020,2021,0,0,1,"CHH",1
"648","plasmid_puc19c",2023,2024,0,0,2,"CHH",2
"649","plasmid_puc19c",2024,2025,0,0,2,"CHH",2
"650","plasmid_puc19c",2025,2026,0,0,2,"CHH",2
"651","plasmid_puc19c",2026,2027,0,0,2,"CHH",2
"652","plasmid_puc19c",2027,2028,0,0,2,"CHH",2
"653","plasmid_puc19c",2030,2031,0,0,1,"CHH",1
"654","plasmid_puc19c",2033,2034,0,0,1,"CHH",1
"655","plasmid_puc19c",2035,2036,0,0,1,"CHH",1
"656","plasmid_puc19c",2036,2037,0,0,2,"CHH",2
"657","plasmid_puc19c",2043,2044,0,0,1,"CHH",1
"658","plasmid_puc19c",2050,2051,0,0,1,"CHH",1
"659","plasmid_puc19c",2051,2052,50,1,1,"CHH",2
"660","plasmid_puc19c",2053,2054,0,0,2,"CHH",2
"661","plasmid_puc19c",2054,2055,0,0,2,"CHH",2
"662","plasmid_puc19c",2061,2062,0,0,1,"CHH",1
"663","plasmid_puc19c",2062,2063,0,0,1,"CHH",1
"664","plasmid_puc19c",2073,2074,0,0,1,"CHH",1
"665","plasmid_puc19c",2119,2120,0,0,1,"CHH",1
"666","plasmid_puc19c",2124,2125,0,0,1,"CHH",1
"667","plasmid_puc19c",2131,2132,0,0,1,"CHH",1
"668","plasmid_puc19c",2133,2134,0,0,1,"CHH",1
"669","plasmid_puc19c",2141,2142,0,0,1,"CHH",1
"670","plasmid_puc19c",2145,2146,0,0,1,"CHH",1
"671","plasmid_puc19c",2146,2147,0,0,1,"CHH",1
"672","plasmid_puc19c",2159,2160,0,0,1,"CHH",1
"673","plasmid_puc19c",2180,2181,0,0,1,"CHH",1
"674","plasmid_puc19c",2182,2183,0,0,1,"CHH",1
"675","plasmid_puc19c",2185,2186,0,0,1,"CHH",1
"676","plasmid_puc19c",2186,2187,0,0,1,"CHH",1
"677","plasmid_puc19c",2191,2192,0,0,1,"CHH",1
"678","plasmid_puc19c",2225,2226,0,0,1,"CHH",1
"679","plasmid_puc19c",2227,2228,0,0,1,"CHH",1
"680","plasmid_puc19c",2231,2232,0,0,1,"CHH",1
"681","plasmid_puc19c",2239,2240,0,0,1,"CHH",1
"682","plasmid_puc19c",2259,2260,0,0,2,"CHH",2
"683","plasmid_puc19c",2260,2261,0,0,2,"CHH",2
"684","plasmid_puc19c",2262,2263,0,0,2,"CHH",2
"685","plasmid_puc19c",2272,2273,0,0,2,"CHH",2
"686","plasmid_puc19c",2283,2284,0,0,3,"CHH",3
"687","plasmid_puc19c",2285,2286,0,0,3,"CHH",3
"688","plasmid_puc19c",2288,2289,0,0,3,"CHH",3
"689","plasmid_puc19c",2302,2303,0,0,3,"CHH",3
"690","plasmid_puc19c",2316,2317,0,0,3,"CHH",3
"691","plasmid_puc19c",2318,2319,0,0,3,"CHH",3
"692","plasmid_puc19c",2320,2321,0,0,3,"CHH",3
"693","plasmid_puc19c",2327,2328,0,0,3,"CHH",3
"694","plasmid_puc19c",2344,2345,0,0,3,"CHH",3
"695","plasmid_puc19c",2358,2359,0,0,2,"CHH",2
"696","plasmid_puc19c",2359,2360,0,0,2,"CHH",2
"697","plasmid_puc19c",2360,2361,0,0,2,"CHH",2
"698","plasmid_puc19c",2362,2363,0,0,2,"CHH",2
"699","plasmid_puc19c",2368,2369,0,0,2,"CHH",2
"700","plasmid_puc19c",2370,2371,50,1,1,"CHH",2
"701","plasmid_puc19c",2371,2372,0,0,2,"CHH",2
"702","plasmid_puc19c",2372,2373,0,0,2,"CHH",2
"703","plasmid_puc19c",2380,2381,0,0,2,"CHH",2
"704","plasmid_puc19c",2386,2387,0,0,2,"CHH",2
"705","plasmid_puc19c",2389,2390,0,0,2,"CHH",2
"706","plasmid_puc19c",2395,2396,0,0,1,"CHH",1
"707","plasmid_puc19c",2399,2400,0,0,1,"CHH",1
"708","plasmid_puc19c",2401,2402,0,0,1,"CHH",1
"709","plasmid_puc19c",2419,2420,0,0,1,"CHH",1
"710","plasmid_puc19c",2433,2434,0,0,1,"CHH",1
"711","plasmid_puc19c",2443,2444,0,0,1,"CHH",1
"712","plasmid_puc19c",2464,2465,0,0,1,"CHH",1
"713","plasmid_puc19c",2481,2482,0,0,1,"CHH",1
"714","plasmid_puc19c",2483,2484,0,0,1,"CHH",1
"715","plasmid_puc19c",2487,2488,0,0,1,"CHH",1
"716","plasmid_puc19c",2489,2490,0,0,1,"CHH",1
"717","plasmid_puc19c",2492,2493,0,0,1,"CHH",1
"718","plasmid_puc19c",2493,2494,0,0,1,"CHH",1
"719","plasmid_puc19c",2499,2500,0,0,1,"CHH",1
"720","plasmid_puc19c",2509,2510,0,0,1,"CHH",1
"721","plasmid_puc19c",2512,2513,0,0,1,"CHH",1
"722","plasmid_puc19c",2513,2514,0,0,1,"CHH",1
"723","plasmid_puc19c",2523,2524,0,0,1,"CHH",1
"724","plasmid_puc19c",2524,2525,0,0,1,"CHH",1
"725","plasmid_puc19c",2530,2531,0,0,1,"CHH",1
"726","plasmid_puc19c",2532,2533,0,0,1,"CHH",1
"727","plasmid_puc19c",2534,2535,0,0,1,"CHH",1
"728","plasmid_puc19c",2546,2547,0,0,1,"CHH",1
"729","plasmid_puc19c",2613,2614,0,0,1,"CHH",1
"730","plasmid_puc19c",2621,2622,0,0,1,"CHH",1
"731","plasmid_puc19c",2629,2630,0,0,1,"CHH",1
"732","plasmid_puc19c",2630,2631,0,0,1,"CHH",1
"733","plasmid_puc19c",2639,2640,0,0,1,"CHH",1
"734","plasmid_puc19c",2644,2645,0,0,1,"CHH",1
"735","plasmid_puc19c",2650,2651,0,0,1,"CHH",1
"736","plasmid_puc19c",2651,2652,0,0,1,"CHH",1
"737","plasmid_puc19c",2669,2670,0,0,1,"CHH",1
"738","plasmid_puc19c",2676,2677,0,0,1,"CHH",1
"739","plasmid_puc19c",2677,2678,0,0,1,"CHH",1
"740","plasmid_puc19c",2678,2679,0,0,1,"CHH",1
"741","plasmid_puc19c",2685,2686,0,0,1,"CHH",1
