"","chrom","start","end","percent_methylation","methylated_reads","unmethylated_reads","context","total_reads"
"1206","phage_lambda",32586,32587,0,0,1,"CpG",1
"1207","phage_lambda",32591,32592,0,0,1,"CpG",1
"1208","phage_lambda",32618,32619,0,0,1,"CpG",1
"1209","phage_lambda",32631,32632,0,0,1,"CpG",1
"1210","phage_lambda",32637,32638,0,0,1,"CpG",1
"1211","phage_lambda",32648,32649,0,0,1,"CpG",1
"1212","phage_lambda",32663,32664,0,0,1,"CpG",1
"1213","phage_lambda",32675,32676,0,0,1,"CpG",1
"1214","phage_lambda",32685,32686,0,0,1,"CpG",1
"1215","phage_lambda",32690,32691,0,0,1,"CpG",1
"1216","phage_lambda",32712,32713,0,0,1,"CpG",1
"1217","phage_lambda",32870,32871,0,0,1,"CpG",1
"1218","phage_lambda",32871,32872,100,1,0,"CpG",1
"1219","phage_lambda",32888,32889,0,0,1,"CpG",1
"1220","phage_lambda",32889,32890,100,1,0,"CpG",1
"1221","phage_lambda",32907,32908,0,0,1,"CpG",1
"1222","phage_lambda",32908,32909,100,1,0,"CpG",1
"1223","phage_lambda",32918,32919,100,1,0,"CpG",1
"1224","phage_lambda",32922,32923,100,1,0,"CpG",1
"1225","phage_lambda",32947,32948,100,1,0,"CpG",1
"1226","phage_lambda",32952,32953,100,1,0,"CpG",1
"1227","phage_lambda",32965,32966,100,1,0,"CpG",1
"1228","phage_lambda",32975,32976,100,1,0,"CpG",1
"1229","phage_lambda",33013,33014,50,1,1,"CpG",2
"1230","phage_lambda",33042,33043,0,0,1,"CpG",1
"1231","phage_lambda",33046,33047,0,0,1,"CpG",1
"1232","phage_lambda",33063,33064,0,0,1,"CpG",1
"1233","phage_lambda",33065,33066,0,0,1,"CpG",1
"1234","phage_lambda",33087,33088,0,0,1,"CpG",1
"1235","phage_lambda",33693,33694,0,0,1,"CpG",1
"1236","phage_lambda",33724,33725,0,0,1,"CpG",1
"1237","phage_lambda",33759,33760,0,0,1,"CpG",1
"1238","phage_lambda",33773,33774,0,0,1,"CpG",1
"1239","phage_lambda",33831,33832,0,0,1,"CpG",1
"1240","phage_lambda",33840,33841,0,0,1,"CpG",1
"1241","phage_lambda",33997,33998,0,0,1,"CpG",1
"1242","phage_lambda",34001,34002,0,0,1,"CpG",1
"1243","phage_lambda",34012,34013,0,0,1,"CpG",1
"1244","phage_lambda",34024,34025,0,0,1,"CpG",1
"1245","phage_lambda",34135,34136,0,0,2,"CpG",2
"1246","phage_lambda",34138,34139,0,0,2,"CpG",2
"1247","phage_lambda",34142,34143,0,0,2,"CpG",2
"1248","phage_lambda",34158,34159,0,0,2,"CpG",2
"1249","phage_lambda",34216,34217,0,0,1,"CpG",1
"1250","phage_lambda",34241,34242,0,0,1,"CpG",1
"1251","phage_lambda",34279,34280,0,0,1,"CpG",1
"1252","phage_lambda",34289,34290,0,0,1,"CpG",1
"1253","phage_lambda",34333,34334,0,0,1,"CpG",1
"1254","phage_lambda",34508,34509,0,0,1,"CpG",1
"1255","phage_lambda",34516,34517,0,0,1,"CpG",1
"1256","phage_lambda",34517,34518,0,0,1,"CpG",1
"1257","phage_lambda",34520,34521,0,0,1,"CpG",1
"1258","phage_lambda",34521,34522,0,0,1,"CpG",1
"1259","phage_lambda",34564,34565,0,0,2,"CpG",2
"1260","phage_lambda",34565,34566,0,0,1,"CpG",1
"1261","phage_lambda",34630,34631,0,0,2,"CpG",2
"1262","phage_lambda",34657,34658,0,0,3,"CpG",3
"1263","phage_lambda",34677,34678,0,0,3,"CpG",3
"1264","phage_lambda",34697,34698,0,0,2,"CpG",2
"1265","phage_lambda",34717,34718,0,0,2,"CpG",2
"1266","phage_lambda",34730,34731,0,0,2,"CpG",2
"1267","phage_lambda",34748,34749,50,1,1,"CpG",2
"1268","phage_lambda",34765,34766,0,0,2,"CpG",2
"1269","phage_lambda",34775,34776,0,0,2,"CpG",2
"1270","phage_lambda",34822,34823,0,0,1,"CpG",1
"1271","phage_lambda",35052,35053,0,0,1,"CpG",1
"1272","phage_lambda",35074,35075,0,0,1,"CpG",1
"1273","phage_lambda",35093,35094,0,0,1,"CpG",1
"1274","phage_lambda",35095,35096,0,0,1,"CpG",1
"1275","phage_lambda",35099,35100,100,1,0,"CpG",1
"1276","phage_lambda",35121,35122,0,0,1,"CpG",1
"1277","phage_lambda",35122,35123,0,0,1,"CpG",1
"1278","phage_lambda",35133,35134,0,0,1,"CpG",1
"1279","phage_lambda",35134,35135,0,0,1,"CpG",1
"1280","phage_lambda",35142,35143,0,0,1,"CpG",1
"1281","phage_lambda",35198,35199,0,0,1,"CpG",1
"1282","phage_lambda",35209,35210,0,0,1,"CpG",1
"1283","phage_lambda",35220,35221,0,0,1,"CpG",1
"1284","phage_lambda",35228,35229,0,0,1,"CpG",1
"1285","phage_lambda",35235,35236,0,0,1,"CpG",1
"1286","phage_lambda",35243,35244,0,0,1,"CpG",1
"1287","phage_lambda",35256,35257,0,0,1,"CpG",1
"1288","phage_lambda",35272,35273,0,0,1,"CpG",1
"1289","phage_lambda",35327,35328,0,0,1,"CpG",1
"1290","phage_lambda",35329,35330,0,0,1,"CpG",1
"1291","phage_lambda",35332,35333,0,0,1,"CpG",1
"1292","phage_lambda",35336,35337,0,0,1,"CpG",1
"1293","phage_lambda",35338,35339,0,0,1,"CpG",1
"1294","phage_lambda",35341,35342,0,0,1,"CpG",1
"1295","phage_lambda",35344,35345,0,0,1,"CpG",1
"1296","phage_lambda",35413,35414,0,0,1,"CpG",1
"1297","phage_lambda",35414,35415,0,0,1,"CpG",1
"1298","phage_lambda",35424,35425,0,0,1,"CpG",1
"1299","phage_lambda",35426,35427,0,0,1,"CpG",1
"1300","phage_lambda",35450,35451,0,0,1,"CpG",1
"1301","phage_lambda",35456,35457,0,0,1,"CpG",1
"1302","phage_lambda",35464,35465,0,0,1,"CpG",1
"1303","phage_lambda",35465,35466,0,0,1,"CpG",1
"1304","phage_lambda",35476,35477,0,0,1,"CpG",1
"1305","phage_lambda",35477,35478,0,0,1,"CpG",1
"1306","phage_lambda",35481,35482,0,0,1,"CpG",1
"1307","phage_lambda",35482,35483,0,0,1,"CpG",1
"1308","phage_lambda",35548,35549,0,0,1,"CpG",1
"1309","phage_lambda",35821,35822,0,0,1,"CpG",1
"1310","phage_lambda",35885,35886,0,0,1,"CpG",1
"1311","phage_lambda",35902,35903,0,0,1,"CpG",1
"1312","phage_lambda",35908,35909,0,0,1,"CpG",1
"1313","phage_lambda",35929,35930,0,0,1,"CpG",1
"1314","phage_lambda",35956,35957,0,0,1,"CpG",1
"1315","phage_lambda",36337,36338,0,0,1,"CpG",1
"1316","phage_lambda",36392,36393,0,0,1,"CpG",1
"1317","phage_lambda",36442,36443,0,0,1,"CpG",1
"1318","phage_lambda",36646,36647,0,0,1,"CpG",1
"1319","phage_lambda",36653,36654,0,0,1,"CpG",1
"1320","phage_lambda",36657,36658,0,0,1,"CpG",1
"1321","phage_lambda",36681,36682,0,0,1,"CpG",1
"1322","phage_lambda",36720,36721,0,0,1,"CpG",1
"1323","phage_lambda",36722,36723,0,0,1,"CpG",1
"1324","phage_lambda",36753,36754,0,0,1,"CpG",1
"1325","phage_lambda",36774,36775,0,0,1,"CpG",1
"1326","phage_lambda",36784,36785,0,0,1,"CpG",1
"1327","phage_lambda",36789,36790,0,0,1,"CpG",1
"1328","phage_lambda",36819,36820,0,0,1,"CpG",1
"1329","phage_lambda",36858,36859,0,0,1,"CpG",1
"1330","phage_lambda",36867,36868,0,0,1,"CpG",1
"1331","phage_lambda",36905,36906,0,0,1,"CpG",1
"1332","phage_lambda",37058,37059,0,0,1,"CpG",1
"1333","phage_lambda",37093,37094,0,0,1,"CpG",1
"1334","phage_lambda",37168,37169,0,0,1,"CpG",1
"1335","phage_lambda",37203,37204,0,0,1,"CpG",1
"1336","phage_lambda",37668,37669,0,0,1,"CpG",1
"1337","phage_lambda",37682,37683,0,0,1,"CpG",1
"1338","phage_lambda",37697,37698,0,0,1,"CpG",1
"1339","phage_lambda",37721,37722,0,0,1,"CpG",1
"1340","phage_lambda",37751,37752,0,0,1,"CpG",1
"1341","phage_lambda",37754,37755,0,0,1,"CpG",1
"1342","phage_lambda",37799,37800,0,0,1,"CpG",1
"1343","phage_lambda",37887,37888,0,0,1,"CpG",1
"1344","phage_lambda",37888,37889,0,0,1,"CpG",1
"1345","phage_lambda",37890,37891,0,0,1,"CpG",1
"1346","phage_lambda",37891,37892,0,0,1,"CpG",1
"1347","phage_lambda",37894,37895,0,0,1,"CpG",1
"1348","phage_lambda",37895,37896,0,0,1,"CpG",1
"1349","phage_lambda",37941,37942,0,0,1,"CpG",1
"1350","phage_lambda",37942,37943,0,0,1,"CpG",1
"1351","phage_lambda",37956,37957,0,0,1,"CpG",1
"1352","phage_lambda",37957,37958,0,0,1,"CpG",1
"1353","phage_lambda",37979,37980,0,0,1,"CpG",1
"1354","phage_lambda",37980,37981,0,0,1,"CpG",1
"1355","phage_lambda",37983,37984,0,0,1,"CpG",1
"1356","phage_lambda",37984,37985,0,0,1,"CpG",1
"1357","phage_lambda",38109,38110,0,0,1,"CpG",1
"1358","phage_lambda",38112,38113,0,0,1,"CpG",1
"1359","phage_lambda",38124,38125,0,0,1,"CpG",1
"1360","phage_lambda",38126,38127,0,0,1,"CpG",1
"1361","phage_lambda",38152,38153,0,0,1,"CpG",1
"1362","phage_lambda",38175,38176,100,1,0,"CpG",1
"1363","phage_lambda",38187,38188,100,1,0,"CpG",1
"1364","phage_lambda",38195,38196,0,0,1,"CpG",1
"1365","phage_lambda",38216,38217,0,0,1,"CpG",1
"1366","phage_lambda",38249,38250,0,0,1,"CpG",1
"1367","phage_lambda",38760,38761,0,0,1,"CpG",1
"1368","phage_lambda",38772,38773,0,0,1,"CpG",1
"1369","phage_lambda",38807,38808,0,0,1,"CpG",1
"1370","phage_lambda",38811,38812,0,0,1,"CpG",1
"1371","phage_lambda",38827,38828,0,0,1,"CpG",1
"1372","phage_lambda",38857,38858,0,0,1,"CpG",1
"1373","phage_lambda",38898,38899,0,0,1,"CpG",1
"1374","phage_lambda",38964,38965,0,0,1,"CpG",1
"1375","phage_lambda",38994,38995,0,0,1,"CpG",1
"1376","phage_lambda",39045,39046,0,0,1,"CpG",1
"1377","phage_lambda",39065,39066,0,0,1,"CpG",1
"1378","phage_lambda",39161,39162,0,0,2,"CpG",2
"1379","phage_lambda",39177,39178,0,0,2,"CpG",2
"1380","phage_lambda",39201,39202,0,0,2,"CpG",2
"1381","phage_lambda",39221,39222,0,0,2,"CpG",2
"1382","phage_lambda",39240,39241,0,0,1,"CpG",1
"1383","phage_lambda",39272,39273,0,0,1,"CpG",1
"1384","phage_lambda",39275,39276,0,0,1,"CpG",1
"1385","phage_lambda",39308,39309,0,0,1,"CpG",1
"1386","phage_lambda",39328,39329,0,0,1,"CpG",1
"1387","phage_lambda",39350,39351,0,0,1,"CpG",1
"1388","phage_lambda",39357,39358,0,0,1,"CpG",1
"1389","phage_lambda",39366,39367,0,0,1,"CpG",1
"1390","phage_lambda",39372,39373,0,0,1,"CpG",1
"1391","phage_lambda",39377,39378,0,0,1,"CpG",1
"1392","phage_lambda",39381,39382,0,0,1,"CpG",1
"1393","phage_lambda",39390,39391,0,0,1,"CpG",1
"1394","phage_lambda",39411,39412,0,0,1,"CpG",1
"1395","phage_lambda",39440,39441,0,0,1,"CpG",1
"1396","phage_lambda",39446,39447,0,0,1,"CpG",1
"1397","phage_lambda",39457,39458,0,0,1,"CpG",1
"1398","phage_lambda",39468,39469,0,0,1,"CpG",1
"1399","phage_lambda",39470,39471,0,0,1,"CpG",1
"1400","phage_lambda",39488,39489,0,0,1,"CpG",1
"1401","phage_lambda",39489,39490,0,0,1,"CpG",1
"1402","phage_lambda",39498,39499,0,0,1,"CpG",1
"1403","phage_lambda",39499,39500,0,0,1,"CpG",1
"1404","phage_lambda",39518,39519,0,0,1,"CpG",1
"1405","phage_lambda",39519,39520,0,0,1,"CpG",1
"1406","phage_lambda",39542,39543,0,0,1,"CpG",1
"1407","phage_lambda",39543,39544,0,0,1,"CpG",1
"1408","phage_lambda",39570,39571,0,0,1,"CpG",1
"1409","phage_lambda",39593,39594,0,0,1,"CpG",1
"1410","phage_lambda",39596,39597,50,1,1,"CpG",2
"1411","phage_lambda",39618,39619,0,0,2,"CpG",2
"1412","phage_lambda",39630,39631,0,0,1,"CpG",1
"1413","phage_lambda",39633,39634,0,0,1,"CpG",1
"1414","phage_lambda",39638,39639,0,0,1,"CpG",1
"1415","phage_lambda",39652,39653,0,0,1,"CpG",1
"1416","phage_lambda",39662,39663,0,0,1,"CpG",1
"1417","phage_lambda",39665,39666,0,0,1,"CpG",1
"1418","phage_lambda",39673,39674,0,0,1,"CpG",1
"1419","phage_lambda",39690,39691,0,0,1,"CpG",1
"1420","phage_lambda",39691,39692,0,0,1,"CpG",1
"1421","phage_lambda",39703,39704,0,0,1,"CpG",1
"1422","phage_lambda",39704,39705,0,0,1,"CpG",1
"1423","phage_lambda",39735,39736,0,0,1,"CpG",1
"1424","phage_lambda",39736,39737,0,0,1,"CpG",1
"1425","phage_lambda",39738,39739,0,0,1,"CpG",1
"1426","phage_lambda",39739,39740,0,0,1,"CpG",1
"1427","phage_lambda",39752,39753,0,0,1,"CpG",1
"1428","phage_lambda",39753,39754,0,0,1,"CpG",1
"1429","phage_lambda",39763,39764,0,0,1,"CpG",1
"1430","phage_lambda",39764,39765,0,0,1,"CpG",1
"1431","phage_lambda",39772,39773,0,0,1,"CpG",1
"1432","phage_lambda",39773,39774,0,0,1,"CpG",1
"1433","phage_lambda",39779,39780,0,0,1,"CpG",1
"1434","phage_lambda",39780,39781,0,0,1,"CpG",1
"1435","phage_lambda",39782,39783,0,0,1,"CpG",1
"1436","phage_lambda",39783,39784,0,0,1,"CpG",1
"1437","phage_lambda",39803,39804,0,0,1,"CpG",1
"1438","phage_lambda",39804,39805,0,0,2,"CpG",2
"1439","phage_lambda",39811,39812,0,0,1,"CpG",1
"1440","phage_lambda",39812,39813,0,0,2,"CpG",2
"1441","phage_lambda",39822,39823,0,0,1,"CpG",1
"1442","phage_lambda",39823,39824,0,0,2,"CpG",2
"1443","phage_lambda",39838,39839,0,0,1,"CpG",1
"1444","phage_lambda",39839,39840,0,0,2,"CpG",2
"1445","phage_lambda",39848,39849,0,0,1,"CpG",1
"1446","phage_lambda",39849,39850,0,0,2,"CpG",2
"1447","phage_lambda",39850,39851,0,0,1,"CpG",1
"1448","phage_lambda",39851,39852,0,0,2,"CpG",2
"1449","phage_lambda",39857,39858,0,0,1,"CpG",1
"1450","phage_lambda",39858,39859,0,0,2,"CpG",2
"1451","phage_lambda",39860,39861,0,0,1,"CpG",1
"1452","phage_lambda",39861,39862,0,0,2,"CpG",2
"1453","phage_lambda",39869,39870,0,0,1,"CpG",1
"1454","phage_lambda",39870,39871,0,0,2,"CpG",2
"1455","phage_lambda",39889,39890,0,0,1,"CpG",1
"1456","phage_lambda",39890,39891,0,0,2,"CpG",2
"1457","phage_lambda",39912,39913,0,0,2,"CpG",2
"1458","phage_lambda",39926,39927,0,0,2,"CpG",2
"1459","phage_lambda",39932,39933,0,0,2,"CpG",2
"1460","phage_lambda",39935,39936,0,0,2,"CpG",2
"1461","phage_lambda",39947,39948,0,0,2,"CpG",2
"1462","phage_lambda",39953,39954,0,0,1,"CpG",1
"1463","phage_lambda",39974,39975,0,0,1,"CpG",1
"1464","phage_lambda",39984,39985,0,0,1,"CpG",1
"1465","phage_lambda",39990,39991,0,0,1,"CpG",1
"1466","phage_lambda",40003,40004,0,0,1,"CpG",1
"1467","phage_lambda",40096,40097,0,0,1,"CpG",1
"1468","phage_lambda",40104,40105,0,0,1,"CpG",1
"1469","phage_lambda",40107,40108,0,0,1,"CpG",1
"1470","phage_lambda",40115,40116,0,0,1,"CpG",1
"1471","phage_lambda",40140,40141,0,0,1,"CpG",1
"1472","phage_lambda",40141,40142,0,0,1,"CpG",1
"1473","phage_lambda",40151,40152,0,0,1,"CpG",1
"1474","phage_lambda",40152,40153,0,0,1,"CpG",1
"1475","phage_lambda",40161,40162,0,0,1,"CpG",1
"1476","phage_lambda",40162,40163,0,0,1,"CpG",1
"1477","phage_lambda",40198,40199,0,0,1,"CpG",1
"1478","phage_lambda",40214,40215,0,0,1,"CpG",1
"1479","phage_lambda",40230,40231,0,0,1,"CpG",1
"1480","phage_lambda",40237,40238,0,0,1,"CpG",1
"1481","phage_lambda",40258,40259,0,0,1,"CpG",1
"1482","phage_lambda",40283,40284,0,0,1,"CpG",1
"1483","phage_lambda",40284,40285,0,0,1,"CpG",1
"1484","phage_lambda",40317,40318,0,0,1,"CpG",1
"1485","phage_lambda",40335,40336,0,0,1,"CpG",1
"1486","phage_lambda",40338,40339,0,0,1,"CpG",1
"1487","phage_lambda",40342,40343,0,0,1,"CpG",1
"1488","phage_lambda",40348,40349,0,0,1,"CpG",1
"1489","phage_lambda",40350,40351,0,0,1,"CpG",1
"1490","phage_lambda",40360,40361,0,0,1,"CpG",1
"1491","phage_lambda",40387,40388,0,0,1,"CpG",1
"1492","phage_lambda",40389,40390,0,0,1,"CpG",1
"1493","phage_lambda",40403,40404,0,0,1,"CpG",1
"1494","phage_lambda",40474,40475,0,0,1,"CpG",1
"1495","phage_lambda",40493,40494,0,0,1,"CpG",1
"1496","phage_lambda",40516,40517,0,0,1,"CpG",1
"1497","phage_lambda",40527,40528,0,0,1,"CpG",1
"1498","phage_lambda",40529,40530,0,0,1,"CpG",1
"1499","phage_lambda",40537,40538,0,0,1,"CpG",1
"1500","phage_lambda",40547,40548,0,0,1,"CpG",1
"1501","phage_lambda",40610,40611,0,0,1,"CpG",1
"1502","phage_lambda",40955,40956,0,0,1,"CpG",1
"1503","phage_lambda",40963,40964,0,0,1,"CpG",1
"1504","phage_lambda",40971,40972,0,0,1,"CpG",1
"1505","phage_lambda",40999,41000,0,0,1,"CpG",1
"1506","phage_lambda",41009,41010,0,0,1,"CpG",1
"1507","phage_lambda",41014,41015,0,0,1,"CpG",1
"1508","phage_lambda",41029,41030,0,0,1,"CpG",1
"1509","phage_lambda",41034,41035,0,0,1,"CpG",1
"1510","phage_lambda",41058,41059,0,0,1,"CpG",1
"1511","phage_lambda",41091,41092,50,1,1,"CpG",2
"1512","phage_lambda",41103,41104,50,1,1,"CpG",2
"1513","phage_lambda",41114,41115,50,1,1,"CpG",2
"1514","phage_lambda",41149,41150,50,1,1,"CpG",2
"1515","phage_lambda",41152,41153,50,1,1,"CpG",2
"1516","phage_lambda",41166,41167,50,1,1,"CpG",2
"1517","phage_lambda",41175,41176,50,1,1,"CpG",2
"1518","phage_lambda",41215,41216,100,1,0,"CpG",1
"1519","phage_lambda",41252,41253,0,0,1,"CpG",1
"1520","phage_lambda",41259,41260,0,0,1,"CpG",1
"1521","phage_lambda",41282,41283,0,0,1,"CpG",1
"1522","phage_lambda",41309,41310,50,1,1,"CpG",2
"1523","phage_lambda",41336,41337,50,1,1,"CpG",2
"1524","phage_lambda",41338,41339,50,1,1,"CpG",2
"1525","phage_lambda",41364,41365,50,1,1,"CpG",2
"1526","phage_lambda",41394,41395,50,1,1,"CpG",2
"1527","phage_lambda",41397,41398,0,0,1,"CpG",1
"1528","phage_lambda",41400,41401,50,1,1,"CpG",2
"1529","phage_lambda",41403,41404,50,1,1,"CpG",2
"1530","phage_lambda",41405,41406,0,0,1,"CpG",1
"1531","phage_lambda",41430,41431,100,1,0,"CpG",1
"1532","phage_lambda",41483,41484,0,0,2,"CpG",2
"1533","phage_lambda",41510,41511,0,0,2,"CpG",2
"1534","phage_lambda",41515,41516,0,0,2,"CpG",2
"1535","phage_lambda",41583,41584,0,0,3,"CpG",3
"1536","phage_lambda",41607,41608,0,0,3,"CpG",3
"1537","phage_lambda",41621,41622,0,0,2,"CpG",2
"1538","phage_lambda",41631,41632,0,0,2,"CpG",2
"1539","phage_lambda",41663,41664,0,0,2,"CpG",2
"1540","phage_lambda",41673,41674,0,0,2,"CpG",2
"1541","phage_lambda",41707,41708,0,0,1,"CpG",1
"1542","phage_lambda",42086,42087,0,0,1,"CpG",1
"1543","phage_lambda",42093,42094,0,0,1,"CpG",1
"1544","phage_lambda",42101,42102,0,0,1,"CpG",1
"1545","phage_lambda",42104,42105,0,0,1,"CpG",1
"1546","phage_lambda",42115,42116,0,0,1,"CpG",1
"1547","phage_lambda",42127,42128,0,0,1,"CpG",1
"1548","phage_lambda",42150,42151,0,0,1,"CpG",1
"1549","phage_lambda",42155,42156,0,0,1,"CpG",1
"1550","phage_lambda",42196,42197,0,0,1,"CpG",1
"1551","phage_lambda",42773,42774,0,0,1,"CpG",1
"1552","phage_lambda",42783,42784,0,0,1,"CpG",1
"1553","phage_lambda",42796,42797,0,0,1,"CpG",1
"1554","phage_lambda",42810,42811,0,0,1,"CpG",1
"1555","phage_lambda",42822,42823,0,0,1,"CpG",1
"1556","phage_lambda",42842,42843,0,0,1,"CpG",1
"1557","phage_lambda",42866,42867,0,0,1,"CpG",1
"1558","phage_lambda",42875,42876,0,0,1,"CpG",1
"1559","phage_lambda",42880,42881,0,0,1,"CpG",1
"1560","phage_lambda",42885,42886,0,0,1,"CpG",1
"1561","phage_lambda",42887,42888,0,0,1,"CpG",1
"1562","phage_lambda",42890,42891,0,0,1,"CpG",1
"1563","phage_lambda",42903,42904,0,0,1,"CpG",1
"1564","phage_lambda",42908,42909,0,0,1,"CpG",1
"1565","phage_lambda",42926,42927,0,0,1,"CpG",1
"1566","phage_lambda",42932,42933,0,0,1,"CpG",1
"1567","phage_lambda",43108,43109,0,0,1,"CpG",1
"1568","phage_lambda",43126,43127,0,0,1,"CpG",1
"1569","phage_lambda",43128,43129,0,0,1,"CpG",1
"1570","phage_lambda",43133,43134,0,0,1,"CpG",1
"1571","phage_lambda",43146,43147,0,0,1,"CpG",1
"1572","phage_lambda",43161,43162,0,0,1,"CpG",1
"1573","phage_lambda",43173,43174,0,0,1,"CpG",1
"1574","phage_lambda",43179,43180,0,0,1,"CpG",1
"1575","phage_lambda",43180,43181,0,0,1,"CpG",1
"1576","phage_lambda",43185,43186,0,0,1,"CpG",1
"1577","phage_lambda",43186,43187,0,0,1,"CpG",1
"1578","phage_lambda",43188,43189,0,0,1,"CpG",1
"1579","phage_lambda",43189,43190,0,0,1,"CpG",1
"1580","phage_lambda",43204,43205,0,0,1,"CpG",1
"1581","phage_lambda",43205,43206,0,0,1,"CpG",1
"1582","phage_lambda",43206,43207,0,0,1,"CpG",1
"1583","phage_lambda",43207,43208,0,0,1,"CpG",1
"1584","phage_lambda",43226,43227,0,0,1,"CpG",1
"1585","phage_lambda",43227,43228,0,0,1,"CpG",1
"1586","phage_lambda",43234,43235,100,1,0,"CpG",1
"1587","phage_lambda",43235,43236,0,0,1,"CpG",1
"1588","phage_lambda",43260,43261,0,0,1,"CpG",1
"1589","phage_lambda",43280,43281,0,0,1,"CpG",1
"1590","phage_lambda",43289,43290,0,0,1,"CpG",1
"1591","phage_lambda",43300,43301,0,0,1,"CpG",1
"1592","phage_lambda",43323,43324,0,0,1,"CpG",1
"1593","phage_lambda",43324,43325,0,0,1,"CpG",1
"1594","phage_lambda",43333,43334,0,0,1,"CpG",1
"1595","phage_lambda",43334,43335,0,0,1,"CpG",1
"1596","phage_lambda",43359,43360,0,0,1,"CpG",1
"1597","phage_lambda",43366,43367,0,0,1,"CpG",1
"1598","phage_lambda",43379,43380,0,0,1,"CpG",1
"1599","phage_lambda",43393,43394,0,0,1,"CpG",1
"1600","phage_lambda",43439,43440,0,0,1,"CpG",1
"1601","phage_lambda",43831,43832,0,0,1,"CpG",1
"1602","phage_lambda",43832,43833,0,0,1,"CpG",1
"1603","phage_lambda",43834,43835,0,0,1,"CpG",1
"1604","phage_lambda",43835,43836,0,0,1,"CpG",1
"1605","phage_lambda",43846,43847,0,0,1,"CpG",1
"1606","phage_lambda",43847,43848,0,0,1,"CpG",1
"1607","phage_lambda",43882,43883,0,0,1,"CpG",1
"1608","phage_lambda",43883,43884,0,0,1,"CpG",1
"1609","phage_lambda",43893,43894,0,0,1,"CpG",1
"1610","phage_lambda",43894,43895,0,0,1,"CpG",1
"1611","phage_lambda",43899,43900,0,0,1,"CpG",1
"1612","phage_lambda",43900,43901,0,0,1,"CpG",1
"1613","phage_lambda",43916,43917,0,0,1,"CpG",1
"1614","phage_lambda",43917,43918,0,0,1,"CpG",1
"1615","phage_lambda",43928,43929,0,0,1,"CpG",1
"1616","phage_lambda",43929,43930,0,0,1,"CpG",1
"1617","phage_lambda",43938,43939,0,0,1,"CpG",1
"1618","phage_lambda",43939,43940,0,0,1,"CpG",1
"1619","phage_lambda",43948,43949,0,0,1,"CpG",1
"1620","phage_lambda",43949,43950,0,0,1,"CpG",1
"1621","phage_lambda",43955,43956,0,0,1,"CpG",1
"1622","phage_lambda",43956,43957,0,0,1,"CpG",1
"1623","phage_lambda",43974,43975,0,0,1,"CpG",1
"1624","phage_lambda",43975,43976,0,0,1,"CpG",1
"1625","phage_lambda",44007,44008,0,0,1,"CpG",1
"1626","phage_lambda",44020,44021,0,0,1,"CpG",1
"1627","phage_lambda",44026,44027,0,0,1,"CpG",1
"1628","phage_lambda",44043,44044,0,0,1,"CpG",1
"1629","phage_lambda",44044,44045,0,0,1,"CpG",1
"1630","phage_lambda",44052,44053,0,0,1,"CpG",1
"1631","phage_lambda",44053,44054,0,0,1,"CpG",1
"1632","phage_lambda",44067,44068,0,0,1,"CpG",1
"1633","phage_lambda",44117,44118,0,0,1,"CpG",1
"1634","phage_lambda",44128,44129,0,0,1,"CpG",1
"1635","phage_lambda",44181,44182,0,0,1,"CpG",1
"1636","phage_lambda",44190,44191,0,0,1,"CpG",1
"1637","phage_lambda",44198,44199,0,0,1,"CpG",1
"1638","phage_lambda",44209,44210,0,0,1,"CpG",1
"1639","phage_lambda",44217,44218,0,0,1,"CpG",1
"1640","phage_lambda",44219,44220,0,0,1,"CpG",1
"1641","phage_lambda",44222,44223,0,0,1,"CpG",1
"1642","phage_lambda",44225,44226,0,0,1,"CpG",1
"1643","phage_lambda",44260,44261,0,0,1,"CpG",1
"1644","phage_lambda",44264,44265,0,0,1,"CpG",1
"1645","phage_lambda",44304,44305,0,0,1,"CpG",1
"1646","phage_lambda",44316,44317,0,0,1,"CpG",1
"1647","phage_lambda",44331,44332,0,0,1,"CpG",1
"1648","phage_lambda",44334,44335,0,0,1,"CpG",1
"1649","phage_lambda",44358,44359,0,0,1,"CpG",1
"1650","phage_lambda",44368,44369,0,0,1,"CpG",1
"1651","phage_lambda",44370,44371,0,0,1,"CpG",1
"1652","phage_lambda",44378,44379,100,1,0,"CpG",1
"1653","phage_lambda",44523,44524,0,0,1,"CpG",1
"1654","phage_lambda",44541,44542,0,0,1,"CpG",1
"1655","phage_lambda",44588,44589,0,0,1,"CpG",1
"1656","phage_lambda",44589,44590,0,0,1,"CpG",1
"1657","phage_lambda",44601,44602,0,0,1,"CpG",1
"1658","phage_lambda",44602,44603,0,0,1,"CpG",1
"1659","phage_lambda",44605,44606,0,0,1,"CpG",1
"1660","phage_lambda",44606,44607,0,0,1,"CpG",1
"1661","phage_lambda",44631,44632,0,0,1,"CpG",1
"1662","phage_lambda",44632,44633,0,0,1,"CpG",1
"1663","phage_lambda",44635,44636,0,0,1,"CpG",1
"1664","phage_lambda",45059,45060,0,0,1,"CpG",1
"1665","phage_lambda",45068,45069,0,0,1,"CpG",1
"1666","phage_lambda",45077,45078,0,0,1,"CpG",1
"1667","phage_lambda",45083,45084,0,0,1,"CpG",1
"1668","phage_lambda",45135,45136,0,0,1,"CpG",1
"1669","phage_lambda",45136,45137,0,0,1,"CpG",1
"1670","phage_lambda",45218,45219,100,1,0,"CpG",1
