"chrom","start","end","percent_methylation","methylated_reads","unmethylated_reads"
"phage_lambda",14655,14656,0,0,2
"phage_lambda",14663,14664,0,0,2
"phage_lambda",14671,14672,0,0,2
"phage_lambda",14672,14673,0,0,2
"phage_lambda",14675,14676,0,0,1
"phage_lambda",14682,14683,0,0,2
"phage_lambda",14689,14690,0,0,1
"phage_lambda",14718,14719,0,0,2
"phage_lambda",14747,14748,0,0,1
"phage_lambda",14755,14756,0,0,1
"phage_lambda",14757,14758,0,0,1
"phage_lambda",14759,14760,0,0,1
"phage_lambda",14760,14761,0,0,1
"phage_lambda",14803,14804,0,0,1
"phage_lambda",14810,14811,0,0,1
"phage_lambda",14819,14820,0,0,1
"phage_lambda",14825,14826,0,0,1
"phage_lambda",14826,14827,0,0,1
"phage_lambda",14841,14842,0,0,1
"phage_lambda",14858,14859,0,0,1
"phage_lambda",14864,14865,0,0,1
"phage_lambda",14865,14866,0,0,1
"phage_lambda",14871,14872,0,0,1
"phage_lambda",14873,14874,0,0,1
"phage_lambda",14881,14882,0,0,1
"phage_lambda",14882,14883,0,0,1
"phage_lambda",14883,14884,0,0,1
"phage_lambda",14889,14890,0,0,1
"phage_lambda",14890,14891,0,0,1
"phage_lambda",14891,14892,0,0,1
"phage_lambda",14898,14899,0,0,1
"phage_lambda",14899,14900,0,0,1
"phage_lambda",14904,14905,0,0,1
"phage_lambda",14905,14906,0,0,1
"phage_lambda",14906,14907,0,0,1
"phage_lambda",14908,14909,0,0,1
"phage_lambda",14913,14914,0,0,1
"phage_lambda",14915,14916,0,0,1
"phage_lambda",14938,14939,0,0,1
"phage_lambda",14948,14949,0,0,1
"phage_lambda",14955,14956,0,0,1
"phage_lambda",14964,14965,0,0,1
"phage_lambda",14969,14970,0,0,1
"phage_lambda",14973,14974,0,0,1
"phage_lambda",14990,14991,0,0,1
"phage_lambda",15009,15010,0,0,1
"phage_lambda",15011,15012,0,0,1
"phage_lambda",15317,15318,0,0,1
"phage_lambda",15318,15319,0,0,1
"phage_lambda",15321,15322,0,0,1
"phage_lambda",15327,15328,0,0,1
"phage_lambda",15328,15329,0,0,1
"phage_lambda",15333,15334,0,0,1
"phage_lambda",15353,15354,0,0,1
"phage_lambda",15354,15355,0,0,1
"phage_lambda",15359,15360,0,0,1
"phage_lambda",15365,15366,0,0,1
"phage_lambda",15366,15367,0,0,1
"phage_lambda",15367,15368,0,0,1
"phage_lambda",15368,15369,0,0,1
"phage_lambda",15377,15378,0,0,1
"phage_lambda",15378,15379,50,1,1
"phage_lambda",15387,15388,0,0,2
"phage_lambda",15389,15390,0,0,2
"phage_lambda",15408,15409,0,0,2
"phage_lambda",15409,15410,0,0,2
"phage_lambda",15410,15411,0,0,2
"phage_lambda",15411,15412,0,0,2
"phage_lambda",15417,15418,0,0,2
"phage_lambda",15418,15419,50,1,1
"phage_lambda",15423,15424,0,0,2
"phage_lambda",15426,15427,0,0,2
"phage_lambda",15428,15429,0,0,2
"phage_lambda",15429,15430,50,1,1
"phage_lambda",15431,15432,0,0,2
"phage_lambda",15435,15436,0,0,2
"phage_lambda",15436,15437,50,1,1
"phage_lambda",15445,15446,0,0,1
"phage_lambda",15452,15453,0,0,1
"phage_lambda",15459,15460,0,0,1
"phage_lambda",15461,15462,0,0,1
"phage_lambda",15468,15469,0,0,1
"phage_lambda",15475,15476,100,1,0
"phage_lambda",15483,15484,0,0,1
"phage_lambda",15485,15486,0,0,1
"phage_lambda",15492,15493,0,0,1
"phage_lambda",15493,15494,0,0,1
"phage_lambda",15495,15496,0,0,1
"phage_lambda",15499,15500,0,0,1
"phage_lambda",15501,15502,0,0,1
"phage_lambda",15502,15503,0,0,1
"phage_lambda",15506,15507,0,0,1
"phage_lambda",15507,15508,0,0,1
"phage_lambda",15508,15509,0,0,1
"phage_lambda",15513,15514,0,0,1
"phage_lambda",15514,15515,0,0,1
"phage_lambda",15517,15518,0,0,1
"phage_lambda",15524,15525,0,0,1
"phage_lambda",15525,15526,0,0,1
"phage_lambda",15526,15527,0,0,1
"phage_lambda",15527,15528,0,0,1
"phage_lambda",15528,15529,0,0,1
"phage_lambda",15532,15533,0,0,1
"phage_lambda",15533,15534,0,0,1
"phage_lambda",15551,15552,0,0,1
"phage_lambda",15554,15555,0,0,1
"phage_lambda",15562,15563,0,0,1
"phage_lambda",15563,15564,0,0,1
"phage_lambda",15589,15590,0,0,1
"phage_lambda",15590,15591,0,0,1
"phage_lambda",15626,15627,0,0,1
"phage_lambda",15730,15731,0,0,1
"phage_lambda",15751,15752,0,0,1
"phage_lambda",15752,15753,0,0,1
"phage_lambda",15758,15759,0,0,1
"phage_lambda",15794,15795,0,0,1
"phage_lambda",15803,15804,0,0,1
"phage_lambda",15805,15806,0,0,1
"phage_lambda",15809,15810,0,0,1
"phage_lambda",15811,15812,0,0,1
"phage_lambda",15812,15813,0,0,1
"phage_lambda",15823,15824,0,0,1
"phage_lambda",15827,15828,0,0,1
"phage_lambda",16136,16137,0,0,2
"phage_lambda",16139,16140,0,0,2
"phage_lambda",16145,16146,0,0,2
"phage_lambda",16150,16151,0,0,2
"phage_lambda",16172,16173,0,0,2
"phage_lambda",16190,16191,0,0,2
"phage_lambda",16212,16213,0,0,2
"phage_lambda",16247,16248,0,0,1
"phage_lambda",16253,16254,0,0,1
"phage_lambda",16266,16267,0,0,1
"phage_lambda",16321,16322,0,0,1
"phage_lambda",16345,16346,0,0,1
"phage_lambda",16346,16347,0,0,1
"phage_lambda",16347,16348,0,0,1
"phage_lambda",16355,16356,0,0,1
"phage_lambda",16361,16362,0,0,1
"phage_lambda",16374,16375,0,0,1
"phage_lambda",16412,16413,0,0,1
"phage_lambda",16418,16419,0,0,1
"phage_lambda",16430,16431,0,0,1
"phage_lambda",16448,16449,0,0,1
"phage_lambda",16457,16458,0,0,1
"phage_lambda",16518,16519,0,0,1
"phage_lambda",16532,16533,0,0,1
"phage_lambda",16612,16613,0,0,1
"phage_lambda",16613,16614,0,0,1
"phage_lambda",16661,16662,0,0,1
"phage_lambda",16667,16668,0,0,1
"phage_lambda",16675,16676,0,0,1
"phage_lambda",16676,16677,0,0,1
"phage_lambda",16688,16689,0,0,1
"phage_lambda",16689,16690,0,0,1
"phage_lambda",16718,16719,0,0,1
"phage_lambda",16724,16725,0,0,1
"phage_lambda",16749,16750,0,0,2
"phage_lambda",16768,16769,0,0,1
"phage_lambda",16769,16770,0,0,1
"phage_lambda",16774,16775,0,0,1
"phage_lambda",16807,16808,0,0,1
"phage_lambda",16808,16809,0,0,1
"phage_lambda",16819,16820,0,0,1
"phage_lambda",16834,16835,0,0,1
"phage_lambda",16836,16837,0,0,1
"phage_lambda",16973,16974,0,0,1
"phage_lambda",17003,17004,0,0,1
"phage_lambda",17008,17009,0,0,1
"phage_lambda",17022,17023,0,0,1
"phage_lambda",17036,17037,0,0,1
"phage_lambda",17043,17044,0,0,1
"phage_lambda",17044,17045,0,0,1
"phage_lambda",17047,17048,0,0,1
"phage_lambda",17048,17049,0,0,1
"phage_lambda",17069,17070,0,0,1
"phage_lambda",17087,17088,0,0,1
"phage_lambda",17117,17118,0,0,1
"phage_lambda",17151,17152,0,0,1
"phage_lambda",17293,17294,0,0,1
"phage_lambda",17294,17295,0,0,1
"phage_lambda",17313,17314,0,0,1
"phage_lambda",17315,17316,0,0,1
"phage_lambda",17336,17337,0,0,1
"phage_lambda",17351,17352,0,0,1
"phage_lambda",17358,17359,0,0,1
"phage_lambda",17370,17371,0,0,1
"phage_lambda",17372,17373,0,0,1
"phage_lambda",17387,17388,0,0,1
"phage_lambda",17429,17430,100,1,0
"phage_lambda",17431,17432,100,1,0
"phage_lambda",17945,17946,0,0,1
"phage_lambda",17957,17958,0,0,1
"phage_lambda",17963,17964,0,0,1
"phage_lambda",17977,17978,0,0,1
"phage_lambda",17978,17979,0,0,1
"phage_lambda",17979,17980,0,0,1
"phage_lambda",17982,17983,0,0,1
"phage_lambda",17987,17988,0,0,1
"phage_lambda",18028,18029,0,0,1
"phage_lambda",18067,18068,0,0,1
"phage_lambda",18393,18394,0,0,1
"phage_lambda",18394,18395,0,0,1
"phage_lambda",18399,18400,0,0,1
"phage_lambda",18401,18402,0,0,1
"phage_lambda",18405,18406,0,0,1
"phage_lambda",18416,18417,0,0,1
"phage_lambda",18429,18430,0,0,1
"phage_lambda",18431,18432,0,0,1
"phage_lambda",18438,18439,0,0,1
"phage_lambda",18469,18470,0,0,1
"phage_lambda",18470,18471,0,0,1
"phage_lambda",18471,18472,0,0,1
"phage_lambda",18488,18489,0,0,1
"phage_lambda",18489,18490,0,0,1
"phage_lambda",18495,18496,0,0,1
"phage_lambda",18500,18501,0,0,1
"phage_lambda",18501,18502,0,0,1
"phage_lambda",18508,18509,0,0,1
"phage_lambda",18531,18532,0,0,1
"phage_lambda",18535,18536,0,0,1
"phage_lambda",18540,18541,0,0,1
"phage_lambda",18542,18543,0,0,1
"phage_lambda",18543,18544,0,0,1
"phage_lambda",18548,18549,0,0,1
"phage_lambda",18556,18557,0,0,1
"phage_lambda",18575,18576,0,0,1
"phage_lambda",19321,19322,0,0,1
"phage_lambda",19328,19329,0,0,1
"phage_lambda",19329,19330,0,0,1
"phage_lambda",19332,19333,0,0,1
"phage_lambda",19333,19334,0,0,1
"phage_lambda",19339,19340,0,0,1
"phage_lambda",19341,19342,0,0,1
"phage_lambda",19342,19343,0,0,1
"phage_lambda",19343,19344,0,0,1
"phage_lambda",19345,19346,0,0,1
"phage_lambda",19355,19356,0,0,1
"phage_lambda",19356,19357,0,0,1
"phage_lambda",19367,19368,0,0,1
"phage_lambda",19371,19372,0,0,1
"phage_lambda",19372,19373,0,0,1
"phage_lambda",19383,19384,0,0,1
"phage_lambda",19392,19393,0,0,1
"phage_lambda",19394,19395,0,0,1
"phage_lambda",19396,19397,0,0,1
"phage_lambda",19401,19402,0,0,1
"phage_lambda",19407,19408,0,0,1
"phage_lambda",19411,19412,0,0,1
"phage_lambda",19413,19414,0,0,1
"phage_lambda",19418,19419,100,1,0
"phage_lambda",19419,19420,0,0,1
"phage_lambda",19424,19425,0,0,1
"phage_lambda",19428,19429,0,0,1
"phage_lambda",19429,19430,0,0,1
"phage_lambda",19436,19437,0,0,1
"phage_lambda",19438,19439,0,0,1
"phage_lambda",19439,19440,0,0,1
"phage_lambda",19443,19444,0,0,1
"phage_lambda",19447,19448,0,0,1
"phage_lambda",19451,19452,0,0,1
"phage_lambda",19452,19453,0,0,1
"phage_lambda",19458,19459,0,0,1
"phage_lambda",19459,19460,0,0,1
"phage_lambda",19463,19464,0,0,1
"phage_lambda",19464,19465,0,0,1
"phage_lambda",19466,19467,0,0,1
"phage_lambda",19468,19469,0,0,1
"phage_lambda",19472,19473,0,0,1
"phage_lambda",19504,19505,0,0,1
"phage_lambda",19507,19508,0,0,1
"phage_lambda",19514,19515,0,0,1
"phage_lambda",19524,19525,0,0,1
"phage_lambda",19557,19558,0,0,1
"phage_lambda",19589,19590,0,0,1
"phage_lambda",19597,19598,0,0,1
"phage_lambda",20415,20416,0,0,1
"phage_lambda",20417,20418,0,0,1
"phage_lambda",20426,20427,0,0,1
"phage_lambda",20464,20465,0,0,1
"phage_lambda",20465,20466,0,0,1
"phage_lambda",20482,20483,0,0,1
"phage_lambda",20489,20490,0,0,1
"phage_lambda",20494,20495,0,0,1
"phage_lambda",20520,20521,0,0,1
"phage_lambda",21361,21362,0,0,1
"phage_lambda",21364,21365,0,0,1
"phage_lambda",21383,21384,0,0,1
"phage_lambda",21387,21388,0,0,1
"phage_lambda",21397,21398,0,0,1
"phage_lambda",21401,21402,0,0,2
"phage_lambda",21422,21423,0,0,2
"phage_lambda",21448,21449,0,0,2
"phage_lambda",21450,21451,0,0,2
"phage_lambda",21452,21453,0,0,3
"phage_lambda",21453,21454,0,0,3
"phage_lambda",21454,21455,0,0,3
"phage_lambda",21461,21462,0,0,3
"phage_lambda",21467,21468,0,0,3
"phage_lambda",21494,21495,33,2,4
"phage_lambda",21495,21496,0,0,6
"phage_lambda",21497,21498,16,1,5
"phage_lambda",21524,21525,20,1,4
"phage_lambda",21546,21547,0,0,5
"phage_lambda",21548,21549,0,0,5
"phage_lambda",21549,21550,0,0,5
"phage_lambda",21564,21565,0,0,6
"phage_lambda",21572,21573,0,0,6
"phage_lambda",21574,21575,0,0,6
"phage_lambda",21578,21579,0,0,6
"phage_lambda",21580,21581,0,0,6
"phage_lambda",21596,21597,0,0,5
"phage_lambda",21614,21615,0,0,4
"phage_lambda",21616,21617,0,0,4
"phage_lambda",21620,21621,0,0,4
"phage_lambda",21621,21622,0,0,4
"phage_lambda",21622,21623,0,0,4
"phage_lambda",21624,21625,0,0,4
"phage_lambda",21626,21627,0,0,4
"phage_lambda",21674,21675,0,0,3
"phage_lambda",21677,21678,0,0,3
"phage_lambda",21678,21679,0,0,3
"phage_lambda",21695,21696,0,0,2
"phage_lambda",21696,21697,0,0,2
"phage_lambda",21710,21711,0,0,2
"phage_lambda",21714,21715,0,0,2
"phage_lambda",21716,21717,0,0,2
"phage_lambda",21728,21729,0,0,2
"phage_lambda",21759,21760,0,0,1
"phage_lambda",21760,21761,0,0,1
"phage_lambda",21766,21767,0,0,1
"phage_lambda",21768,21769,0,0,1
"phage_lambda",21770,21771,0,0,1
"phage_lambda",21800,21801,0,0,2
"phage_lambda",21802,21803,0,0,2
"phage_lambda",21808,21809,0,0,2
"phage_lambda",21829,21830,0,0,2
"phage_lambda",21831,21832,0,0,2
"phage_lambda",21835,21836,0,0,2
"phage_lambda",21854,21855,0,0,2
"phage_lambda",21856,21857,0,0,2
"phage_lambda",21860,21861,0,0,2
"phage_lambda",21861,21862,0,0,2
"phage_lambda",21862,21863,0,0,2
"phage_lambda",21866,21867,0,0,2
"phage_lambda",21881,21882,0,0,2
"phage_lambda",21883,21884,0,0,2
"phage_lambda",21889,21890,0,0,2
"phage_lambda",21891,21892,0,0,2
"phage_lambda",21893,21894,0,0,2
"phage_lambda",21894,21895,0,0,2
"phage_lambda",21897,21898,0,0,2
"phage_lambda",21927,21928,0,0,1
"phage_lambda",22107,22108,0,0,1
"phage_lambda",22129,22130,0,0,1
"phage_lambda",22134,22135,0,0,1
"phage_lambda",22136,22137,0,0,1
"phage_lambda",22137,22138,0,0,1
"phage_lambda",22152,22153,0,0,1
"phage_lambda",22155,22156,0,0,1
"phage_lambda",22157,22158,0,0,1
"phage_lambda",22158,22159,0,0,1
"phage_lambda",22165,22166,0,0,2
"phage_lambda",22166,22167,0,0,2
"phage_lambda",22176,22177,0,0,2
"phage_lambda",22179,22180,0,0,2
"phage_lambda",22188,22189,0,0,2
"phage_lambda",22189,22190,0,0,2
"phage_lambda",22203,22204,0,0,2
"phage_lambda",22208,22209,0,0,2
"phage_lambda",22209,22210,0,0,2
"phage_lambda",22268,22269,0,0,1
"phage_lambda",22279,22280,0,0,1
"phage_lambda",22281,22282,0,0,1
"phage_lambda",22282,22283,0,0,1
"phage_lambda",22283,22284,0,0,1
"phage_lambda",22284,22285,0,0,1
"phage_lambda",22295,22296,0,0,1
"phage_lambda",22297,22298,0,0,1
"phage_lambda",22298,22299,0,0,1
"phage_lambda",22313,22314,0,0,1
"phage_lambda",22314,22315,0,0,1
"phage_lambda",22316,22317,0,0,1
"phage_lambda",22319,22320,0,0,1
"phage_lambda",22320,22321,0,0,1
"phage_lambda",22329,22330,0,0,1
"phage_lambda",22353,22354,0,0,1
"phage_lambda",22355,22356,0,0,1
"phage_lambda",22356,22357,0,0,1
"phage_lambda",22362,22363,0,0,1
"phage_lambda",22366,22367,0,0,1
"phage_lambda",22375,22376,0,0,1
"phage_lambda",22376,22377,0,0,1
"phage_lambda",22382,22383,0,0,1
"phage_lambda",22386,22387,0,0,2
"phage_lambda",22389,22390,0,0,2
"phage_lambda",22390,22391,0,0,1
"phage_lambda",22395,22396,0,0,2
"phage_lambda",22397,22398,0,0,2
"phage_lambda",22398,22399,0,0,1
"phage_lambda",22404,22405,0,0,2
"phage_lambda",22410,22411,0,0,1
"phage_lambda",22416,22417,0,0,2
"phage_lambda",22419,22420,0,0,2
"phage_lambda",22431,22432,0,0,2
"phage_lambda",22437,22438,0,0,2
"phage_lambda",22438,22439,0,0,1
"phage_lambda",22445,22446,0,0,2
"phage_lambda",22446,22447,0,0,2
"phage_lambda",22449,22450,0,0,2
"phage_lambda",22453,22454,0,0,1
"phage_lambda",22454,22455,0,0,1
"phage_lambda",22460,22461,0,0,1
"phage_lambda",22464,22465,0,0,1
"phage_lambda",22467,22468,0,0,1
"phage_lambda",22468,22469,0,0,1
"phage_lambda",22472,22473,0,0,1
"phage_lambda",22475,22476,0,0,1
"phage_lambda",22478,22479,0,0,1
"phage_lambda",22485,22486,0,0,1
"phage_lambda",22487,22488,0,0,1
"phage_lambda",22507,22508,0,0,1
"phage_lambda",22510,22511,0,0,1
"phage_lambda",22516,22517,0,0,1
"phage_lambda",22518,22519,0,0,1
"phage_lambda",22533,22534,0,0,1
"phage_lambda",22541,22542,0,0,1
"phage_lambda",22542,22543,0,0,1
"phage_lambda",22609,22610,0,0,1
"phage_lambda",22613,22614,100,1,0
"phage_lambda",22620,22621,0,0,1
"phage_lambda",22625,22626,0,0,1
"phage_lambda",22630,22631,0,0,1
"phage_lambda",22635,22636,0,0,1
"phage_lambda",22636,22637,100,1,0
"phage_lambda",22644,22645,0,0,1
"phage_lambda",22645,22646,100,1,0
"phage_lambda",22656,22657,0,0,1
"phage_lambda",22662,22663,0,0,1
"phage_lambda",22664,22665,0,0,1
"phage_lambda",22671,22672,0,0,1
"phage_lambda",22672,22673,0,0,1
"phage_lambda",22675,22676,0,0,1
"phage_lambda",22678,22679,0,0,1
"phage_lambda",22682,22683,0,0,1
"phage_lambda",22684,22685,100,1,0
"phage_lambda",22686,22687,0,0,1
"phage_lambda",22691,22692,0,0,1
"phage_lambda",22694,22695,0,0,1
"phage_lambda",22698,22699,100,1,0
"phage_lambda",22700,22701,0,0,1
"phage_lambda",22705,22706,0,0,1
"phage_lambda",22708,22709,0,0,1
"phage_lambda",22713,22714,0,0,1
"phage_lambda",22714,22715,0,0,1
"phage_lambda",22719,22720,0,0,1
"phage_lambda",22727,22728,0,0,1
"phage_lambda",22736,22737,0,0,1
"phage_lambda",22739,22740,0,0,1
"phage_lambda",22746,22747,0,0,1
"phage_lambda",22747,22748,0,0,1
"phage_lambda",22756,22757,0,0,1
"phage_lambda",22759,22760,100,1,0
"phage_lambda",22764,22765,0,0,2
"phage_lambda",22766,22767,50,1,1
"phage_lambda",22776,22777,0,0,2
"phage_lambda",22783,22784,0,0,1
"phage_lambda",22788,22789,50,1,1
"phage_lambda",22801,22802,0,0,1
"phage_lambda",22810,22811,0,0,1
"phage_lambda",22812,22813,0,0,1
"phage_lambda",22816,22817,0,0,1
"phage_lambda",22823,22824,0,0,1
"phage_lambda",22824,22825,0,0,1
"phage_lambda",22827,22828,0,0,1
"phage_lambda",22833,22834,0,0,1
"phage_lambda",22840,22841,0,0,1
"phage_lambda",22851,22852,0,0,1
"phage_lambda",22855,22856,0,0,2
"phage_lambda",22860,22861,0,0,2
"phage_lambda",22861,22862,0,0,1
"phage_lambda",22867,22868,0,0,1
"phage_lambda",22873,22874,0,0,1
"phage_lambda",22875,22876,0,0,1
"phage_lambda",22879,22880,0,0,1
"phage_lambda",22882,22883,0,0,1
"phage_lambda",22890,22891,0,0,1
"phage_lambda",22891,22892,0,0,1
"phage_lambda",22892,22893,0,0,1
"phage_lambda",22896,22897,0,0,1
"phage_lambda",22900,22901,0,0,1
"phage_lambda",22905,22906,0,0,1
"phage_lambda",22906,22907,0,0,1
"phage_lambda",22913,22914,0,0,1
"phage_lambda",22914,22915,0,0,1
"phage_lambda",22916,22917,0,0,1
"phage_lambda",22919,22920,0,0,1
"phage_lambda",22922,22923,0,0,1
"phage_lambda",22923,22924,0,0,1
"phage_lambda",22926,22927,0,0,1
"phage_lambda",22927,22928,0,0,1
"phage_lambda",22936,22937,0,0,1
"phage_lambda",22937,22938,0,0,1
"phage_lambda",22938,22939,0,0,1
"phage_lambda",22942,22943,0,0,1
"phage_lambda",22943,22944,0,0,1
"phage_lambda",22952,22953,0,0,1
"phage_lambda",22953,22954,0,0,1
"phage_lambda",22958,22959,0,0,1
"phage_lambda",22961,22962,0,0,1
"phage_lambda",22962,22963,0,0,1
"phage_lambda",22963,22964,0,0,1
"phage_lambda",22967,22968,0,0,1
"phage_lambda",22968,22969,0,0,1
"phage_lambda",22969,22970,0,0,1
"phage_lambda",22974,22975,0,0,1
"phage_lambda",22984,22985,0,0,1
"phage_lambda",22996,22997,0,0,1
"phage_lambda",23003,23004,0,0,1
"phage_lambda",23004,23005,0,0,1
"phage_lambda",23023,23024,0,0,1
"phage_lambda",23029,23030,0,0,1
"phage_lambda",23032,23033,0,0,1
"phage_lambda",23053,23054,0,0,1
"phage_lambda",23074,23075,0,0,1
"phage_lambda",23107,23108,0,0,1
"phage_lambda",23108,23109,0,0,1
"phage_lambda",23128,23129,0,0,1
"phage_lambda",23146,23147,0,0,1
"phage_lambda",23149,23150,0,0,1
"phage_lambda",23153,23154,0,0,1
"phage_lambda",23155,23156,0,0,1
"phage_lambda",23180,23181,0,0,1
"phage_lambda",23185,23186,0,0,1
"phage_lambda",23188,23189,0,0,1
"phage_lambda",23201,23202,0,0,2
"phage_lambda",23203,23204,0,0,2
"phage_lambda",23212,23213,0,0,2
"phage_lambda",23231,23232,0,0,1
"phage_lambda",23233,23234,0,0,2
"phage_lambda",23239,23240,0,0,1
"phage_lambda",23243,23244,0,0,2
"phage_lambda",23246,23247,0,0,1
"phage_lambda",23247,23248,0,0,2
"phage_lambda",23253,23254,0,0,1
"phage_lambda",23255,23256,0,0,2
"phage_lambda",23261,23262,0,0,1
"phage_lambda",23262,23263,0,0,2
"phage_lambda",23267,23268,0,0,1
"phage_lambda",23268,23269,0,0,1
"phage_lambda",23270,23271,0,0,1
"phage_lambda",23275,23276,0,0,2
"phage_lambda",23292,23293,100,1,0
"phage_lambda",23304,23305,0,0,1
"phage_lambda",23319,23320,0,0,1
"phage_lambda",23321,23322,0,0,1
"phage_lambda",23328,23329,0,0,1
"phage_lambda",23331,23332,0,0,1
"phage_lambda",23334,23335,0,0,1
"phage_lambda",23335,23336,0,0,1
"phage_lambda",23358,23359,0,0,1
"phage_lambda",23359,23360,0,0,1
"phage_lambda",23363,23364,0,0,1
"phage_lambda",23371,23372,0,0,1
"phage_lambda",23375,23376,0,0,1
"phage_lambda",23380,23381,0,0,1
"phage_lambda",23382,23383,0,0,1
"phage_lambda",23384,23385,100,1,0
"phage_lambda",23411,23412,0,0,1
"phage_lambda",23418,23419,0,0,1
"phage_lambda",23423,23424,0,0,1
"phage_lambda",23424,23425,0,0,1
"phage_lambda",23428,23429,0,0,1
"phage_lambda",23449,23450,0,0,1
"phage_lambda",23457,23458,0,0,1
"phage_lambda",23579,23580,0,0,1
"phage_lambda",23581,23582,0,0,1
"phage_lambda",23587,23588,0,0,1
"phage_lambda",23593,23594,0,0,1
"phage_lambda",23596,23597,0,0,1
"phage_lambda",23620,23621,0,0,1
"phage_lambda",23621,23622,0,0,1
"phage_lambda",23626,23627,0,0,1
"phage_lambda",23627,23628,0,0,1
"phage_lambda",23631,23632,0,0,1
"phage_lambda",23636,23637,0,0,1
"phage_lambda",23641,23642,0,0,1
"phage_lambda",23649,23650,0,0,1
"phage_lambda",23650,23651,0,0,1
"phage_lambda",23659,23660,0,0,1
"phage_lambda",23784,23785,0,0,1
"phage_lambda",23796,23797,0,0,1
"phage_lambda",23803,23804,0,0,1
"phage_lambda",23804,23805,0,0,1
"phage_lambda",23806,23807,0,0,1
"phage_lambda",23807,23808,0,0,1
"phage_lambda",23812,23813,0,0,1
"phage_lambda",23825,23826,0,0,1
"phage_lambda",23839,23840,0,0,1
"phage_lambda",23840,23841,0,0,1
"phage_lambda",23933,23934,0,0,1
"phage_lambda",23937,23938,0,0,1
"phage_lambda",23938,23939,0,0,1
"phage_lambda",23941,23942,0,0,1
"phage_lambda",23942,23943,0,0,1
"phage_lambda",23945,23946,0,0,1
"phage_lambda",23946,23947,0,0,1
"phage_lambda",23949,23950,0,0,1
"phage_lambda",23952,23953,0,0,1
"phage_lambda",23966,23967,0,0,1
"phage_lambda",23968,23969,0,0,1
"phage_lambda",23969,23970,0,0,1
"phage_lambda",23971,23972,0,0,1
"phage_lambda",23985,23986,0,0,1
"phage_lambda",23998,23999,0,0,1
"phage_lambda",24007,24008,0,0,1
"phage_lambda",24010,24011,0,0,1
"phage_lambda",24014,24015,0,0,1
"phage_lambda",24021,24022,0,0,1
"phage_lambda",24026,24027,0,0,1
"phage_lambda",24405,24406,0,0,1
"phage_lambda",24406,24407,0,0,1
"phage_lambda",24410,24411,0,0,1
"phage_lambda",24414,24415,0,0,1
"phage_lambda",24430,24431,0,0,1
"phage_lambda",24457,24458,0,0,1
"phage_lambda",24774,24775,0,0,1
"phage_lambda",24786,24787,0,0,1
"phage_lambda",24789,24790,0,0,1
"phage_lambda",24793,24794,0,0,1
"phage_lambda",24794,24795,0,0,1
"phage_lambda",24796,24797,0,0,1
"phage_lambda",24809,24810,0,0,1
"phage_lambda",24813,24814,0,0,1
"phage_lambda",24816,24817,0,0,1
"phage_lambda",24831,24832,0,0,1
"phage_lambda",24833,24834,0,0,1
"phage_lambda",24858,24859,0,0,1
"phage_lambda",25306,25307,0,0,1
"phage_lambda",25345,25346,0,0,1
"phage_lambda",25356,25357,0,0,1
"phage_lambda",25370,25371,0,0,1
"phage_lambda",25380,25381,0,0,1
"phage_lambda",25383,25384,0,0,1
"phage_lambda",25385,25386,0,0,1
"phage_lambda",25386,25387,0,0,1
"phage_lambda",25389,25390,0,0,1
"phage_lambda",25400,25401,0,0,2
"phage_lambda",25484,25485,0,0,2
"phage_lambda",25488,25489,0,0,2
"phage_lambda",25489,25490,50,1,1
"phage_lambda",25498,25499,0,0,2
"phage_lambda",25502,25503,0,0,2
"phage_lambda",25530,25531,0,0,2
"phage_lambda",25532,25533,0,0,2
"phage_lambda",25533,25534,0,0,2
"phage_lambda",25535,25536,0,0,2
"phage_lambda",25536,25537,0,0,2
"phage_lambda",25549,25550,0,0,2
"phage_lambda",25559,25560,0,0,1
"phage_lambda",25799,25800,0,0,1
"phage_lambda",25811,25812,0,0,1
"phage_lambda",25818,25819,0,0,1
"phage_lambda",25825,25826,0,0,1
"phage_lambda",25826,25827,0,0,1
"phage_lambda",25832,25833,0,0,1
"phage_lambda",25835,25836,0,0,1
"phage_lambda",25838,25839,0,0,1
"phage_lambda",25843,25844,0,0,1
"phage_lambda",25846,25847,0,0,1
"phage_lambda",25848,25849,0,0,1
"phage_lambda",25852,25853,0,0,1
"phage_lambda",25862,25863,0,0,1
"phage_lambda",25867,25868,0,0,1
"phage_lambda",25868,25869,0,0,1
"phage_lambda",25871,25872,0,0,1
"phage_lambda",25873,25874,0,0,1
"phage_lambda",25878,25879,0,0,1
"phage_lambda",25879,25880,0,0,1
"phage_lambda",25881,25882,0,0,1
"phage_lambda",25889,25890,0,0,1
"phage_lambda",25902,25903,0,0,1
"phage_lambda",25908,25909,0,0,1
"phage_lambda",25924,25925,50,1,1
"phage_lambda",25926,25927,0,0,2
"phage_lambda",25946,25947,0,0,2
"phage_lambda",25954,25955,0,0,2
"phage_lambda",25955,25956,50,1,1
"phage_lambda",25984,25985,0,0,2
"phage_lambda",25989,25990,0,0,2
"phage_lambda",25991,25992,0,0,2
"phage_lambda",25992,25993,0,0,2
"phage_lambda",25998,25999,0,0,2
"phage_lambda",26000,26001,50,1,1
"phage_lambda",26011,26012,0,0,2
"phage_lambda",26016,26017,0,0,2
"phage_lambda",26033,26034,0,0,2
"phage_lambda",26040,26041,0,0,2
